OID_,ClipsFinal_DEM_Large_S3_RegA,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
865,-13,-4.742212491150472,17.434104727536479,-13.0542355,-0.0008264,0.0000000,-0.3859631,-0.0774267,4.0000000,-0.2524981,1.0066510,6.5844231,0.0976447,0.8179995
866,-13,-4.734755851150472,17.434104727536479,-13.0538254,-0.0010744,0.0000000,-0.4556979,-0.0112242,4.0000000,-0.1374700,1.0068567,6.6838760,0.1150216,0.9372003
867,-13,-4.727299211150472,17.434104727536479,-13.0534420,-0.0013223,0.0000000,-0.5239639,0.0547935,4.0000000,-0.0067940,1.0070639,6.7828350,0.1163810,1.0899442
868,-13,-4.719842571150472,17.434104727536479,-13.0530891,-0.0016529,0.0000000,-0.5888711,0.1225325,4.0000000,0.1430666,1.0072864,6.8870940,0.1019983,1.2743323
869,-13,-4.712385931150472,17.434104727536479,-13.0527754,-0.0019835,0.0000000,-0.6509587,0.1878743,4.0000000,0.3058594,1.0075425,7.0034785,0.0698893,1.4883693
870,-13,-5.152327691150472,17.426648087536478,-13.0334063,-0.0023967,4.9586778,-0.2929219,-0.1826278,4.0000000,0.2950151,1.0189335,11.0618248,-0.6602708,0.7615728
871,-13,-5.144871051150471,17.426648087536478,-13.0348320,-0.0005785,14.0495872,-0.2756932,-0.1948909,4.0000000,0.2883953,1.0178608,10.7493277,-0.6781771,0.7409701
872,-13,-5.137414411150472,17.426648087536478,-13.0362158,0.0012397,23.1404953,-0.2575083,-0.2061939,4.0000000,0.2794221,1.0168121,10.4343748,-0.6918100,0.7183837
873,-13,-5.129957771150472,17.426648087536478,-13.0375576,0.0029752,32.2314034,-0.2394998,-0.2158412,4.0000000,0.2696448,1.0158049,10.1190157,-0.7013272,0.6947093
874,-13,-5.122501131150472,17.426648087536478,-13.0388584,0.0041322,41.3223152,-0.2203104,-0.2238102,4.0000000,0.2578262,1.0148245,9.8056068,-0.7054467,0.6666466
875,-13,-5.115044491150472,17.426648087536478,-13.0401163,-0.0049587,0.0000000,-0.2015145,-0.2315576,4.0000000,0.2445246,1.0138887,9.4938803,-0.7076397,0.6398976
876,-13,-5.107587851150472,17.426648087536478,-13.0413342,-0.0040496,0.0000000,-0.1830210,-0.2388415,4.0000000,0.2296673,1.0129945,9.1862612,-0.7073503,0.6137357
877,-13,-5.100131211150472,17.426648087536478,-13.0425100,-0.0031405,0.0000000,-0.1667327,-0.2459292,4.0000000,0.2153011,1.0121350,8.8812590,-0.7071595,0.5925113
878,-13,-5.092674571150472,17.426648087536478,-13.0436459,-0.0022314,0.0000000,-0.1499488,-0.2520647,4.0000000,0.1992708,1.0113211,8.5802336,-0.7034003,0.5689830
879,-13,-5.085217931150471,17.426648087536478,-13.0447407,-0.0010744,2.4793389,-0.1354305,-0.2587267,4.0000000,0.1839534,1.0105482,8.2857685,-0.7014068,0.5518009
880,-13,-5.077761291150471,17.426648087536478,-13.0457964,0.0004959,9.0909090,-0.1194715,-0.2666010,4.0000000,0.1653939,1.0098174,7.9959102,-0.6985958,0.5348414
881,-13,-5.070304651150471,17.426648087536478,-13.0468130,0.0018182,18.1818180,-0.1050148,-0.2757271,4.0000000,0.1471868,1.0091271,7.7110772,-0.6986411,0.5244552
882,-13,-5.062848011150471,17.426648087536478,-13.0477915,0.0027273,27.2727280,-0.0900766,-0.2851165,4.0000000,0.1274771,1.0084699,7.4305353,-0.6977100,0.5145202
883,-13,-5.055391371150471,17.426648087536478,-13.0487309,0.0036364,36.3636360,-0.0758030,-0.2957529,4.0000000,0.1075907,1.0078441,7.1531491,-0.6990966,0.5097756
884,-13,-5.047934731150471,17.426648087536478,-13.0496321,0.0045455,45.4545441,-0.0606328,-0.3078671,4.0000000,0.0860039,1.0072553,6.8818431,-0.7017381,0.5079117
885,-13,-5.040478091150471,17.426648087536478,-13.0504951,-0.0045455,0.0000000,-0.0466922,-0.3202673,4.0000000,0.0658848,1.0066987,6.6130977,-0.7064195,0.5105620
886,-13,-5.033021451150471,17.426648087536478,-13.0513210,-0.0036364,0.0000000,-0.0320333,-0.3339064,4.0000000,0.0448253,1.0061733,6.3499165,-0.7126382,0.5164099
887,-13,-5.025564811150471,17.426648087536478,-13.0521088,-0.0027273,0.0000000,-0.0172687,-0.3473304,4.0000000,0.0238920,1.0056757,6.0899177,-0.7185528,0.5229926
888,-13,-5.018108171150471,17.426648087536478,-13.0528593,-0.0018182,0.0000000,-0.0008911,-0.3646681,4.0000000,0.0008945,1.0052068,5.8337460,-0.7302307,0.5392900
889,-13,-5.010651531150471,17.426648087536478,-13.0535717,-0.0009091,0.0000000,0.0156644,-0.3803285,4.0000000,-0.0218574,1.0047594,5.5792933,-0.7387996,0.5525113
890,-13,-5.003194891150471,17.426648087536478,-13.0542450,-0.0002479,0.0000000,0.0330384,-0.3969831,4.0000000,-0.0454152,1.0043447,5.3299794,-0.7485511,0.5692706
891,-13,-4.995738251150471,17.426648087536478,-13.0548811,0.0000000,0.0000000,0.0508731,-0.4134090,4.0000000,-0.0696316,1.0039586,5.0891886,-0.7571865,0.5866044
892,-13,-4.988281611150471,17.426648087536478,-13.0554781,0.0000000,0.0000000,0.0704997,-0.4332661,4.0000000,-0.0961195,1.0035938,4.8493176,-0.7704127,0.6144543
893,-13,-4.980824971150471,17.426648087536478,-13.0560360,0.0000000,0.0000000,0.0894189,-0.4494779,4.0000000,-0.1227649,1.0032570,4.6154981,-0.7761908,0.6336602
894,-13,-4.973368331150471,17.426648087536478,-13.0565538,0.0000826,0.8264463,0.1086842,-0.4671589,4.0000000,-0.1511371,1.0029501,4.3939981,-0.7831808,0.6598395
895,-13,-4.965911691150471,17.426648087536478,-13.0570326,0.0002479,2.4793389,0.1281925,-0.4838645,4.0000000,-0.1827071,1.0026715,4.1814370,-0.7850218,0.6842731
896,-13,-4.958455051150471,17.426648087536478,-13.0574703,0.0004959,4.9586778,0.1477422,-0.5000809,4.0000000,-0.2175464,1.0024216,3.9795539,-0.7826155,0.7089310
897,-13,-4.950998411150471,17.426648087536478,-13.0578680,0.0007438,7.4380164,0.1677639,-0.5167755,4.0000000,-0.2566672,1.0022043,3.7974107,-0.7768838,0.7367921
898,-13,-4.943541771150471,17.426648087536478,-13.0582247,0.0010744,10.7438021,0.1886784,-0.5349265,5.0000000,-0.3024915,1.0020151,3.6294754,-0.7673614,0.7714072
899,-13,-4.936085131150471,17.426648087536478,-13.0585394,0.0014050,14.0495872,0.2074100,-0.5501310,4.0000000,-0.3520937,1.0018568,3.4836693,-0.7481683,0.8000461
900,-13,-4.928628491150471,17.426648087536478,-13.0588121,0.0017355,17.3553715,0.2273875,-0.5650661,4.0000000,-0.4079002,1.0017335,3.3663850,-0.7222320,0.8268936
901,-13,-4.921171851150471,17.426648087536478,-13.0590429,0.0020661,20.6611576,0.2472093,-0.5802169,4.0000000,-0.4704555,1.0016465,3.2787802,-0.6899782,0.8569543
902,-13,-4.913715211150471,17.426648087536478,-13.0592318,0.0023967,23.9669418,0.2646740,-0.5931365,4.0000000,-0.5351231,1.0015937,3.2247915,-0.6511500,0.8830429
903,-13,-4.906258571150471,17.426648087536478,-13.0593767,0.0027273,27.2727280,0.2816627,-0.6052867,4.0000000,-0.5990969,1.0015765,3.2081299,-0.6114765,0.9077965
904,-13,-4.898801931150471,17.426648087536478,-13.0594797,0.0030579,30.5785122,0.2991304,-0.6186150,4.0000000,-0.6639764,1.0015986,3.2280827,-0.5732537,0.9387820
905,-13,-4.891345291150471,17.426648087536478,-13.0595398,0.0033058,33.0578499,0.3123313,-0.6284723,4.0000000,-0.7229957,1.0016571,3.2868264,-0.5339489,0.9623504
906,-13,-4.883888651150471,17.426648087536478,-13.0595560,0.0033884,33.8842964,0.3219613,-0.6353518,5.0000000,-0.7707216,1.0017531,3.3816259,-0.4999820,0.9787684
907,-13,-4.876432011150472,17.426648087536478,-13.0595293,0.0033884,33.8842964,0.3293719,-0.6402290,4.0000000,-0.8073075,1.0018884,3.5098028,-0.4731504,0.9898472
908,-13,-4.868975371150471,17.426648087536478,-13.0594606,0.0033058,33.0578499,0.3345415,-0.6440731,4.0000000,-0.8379768,1.0020622,3.6669915,-0.4501694,1.0004610
909,-13,-4.861518731150472,17.426648087536478,-13.0593500,0.0031405,31.4049587,0.3353743,-0.6444498,4.0000000,-0.8565343,1.0022725,3.8515065,-0.4323652,1.0020168
910,-13,-4.854062091150471,17.426648087536478,-13.0591984,0.0028926,28.9256191,0.3327320,-0.6423438,4.0000000,-0.8674323,1.0025177,4.0538139,-0.4172554,0.9978158
911,-13,-4.846605451150472,17.426648087536478,-13.0590067,0.0026446,26.4462814,0.3255714,-0.6370277,4.0000000,-0.8706980,1.0027966,4.2718406,-0.4033575,0.9863167
912,-13,-4.839148811150472,17.426648087536478,-13.0587749,0.0023140,23.1404953,0.3141421,-0.6287555,4.0000000,-0.8687869,1.0031017,4.4993720,-0.3887241,0.9686795
913,-13,-4.831692171150472,17.426648087536478,-13.0585070,0.0019835,19.8347111,0.2956293,-0.6155907,4.0000000,-0.8598610,1.0034297,4.7337503,-0.3713205,0.9414600
914,-13,-4.824235531150472,17.426648087536478,-13.0582027,0.0016529,16.5289249,0.2711169,-0.5980430,4.0000000,-0.8447430,1.0037793,4.9689813,-0.3513431,0.9064056
915,-13,-4.816778891150472,17.426648087536478,-13.0578661,0.0013223,13.2231407,0.2393357,-0.5756430,4.0000000,-0.8241017,1.0041423,5.2011933,-0.3271843,0.8657061
916,-13,-4.809322251150472,17.426648087536478,-13.0574989,0.0009917,9.9173555,0.2016143,-0.5491321,4.0000000,-0.8001133,1.0045124,5.4277692,-0.2981509,0.8225943
917,-13,-4.801865611150472,17.426648087536478,-13.0571041,0.0007438,7.4380164,0.1580699,-0.5185320,4.0000000,-0.7716542,1.0048826,5.6463594,-0.2654099,0.7795195
918,-13,-4.794408971150472,17.426648087536478,-13.0566854,0.0004959,4.9586778,0.1077335,-0.4828935,4.0000000,-0.7372585,1.0052463,5.8542204,-0.2285286,0.7377185
919,-13,-4.786952331150472,17.426648087536478,-13.0562468,0.0002479,3.3057852,0.0507148,-0.4417554,4.0000000,-0.6959499,1.0056007,6.0480442,-0.1875609,0.6996562
920,-13,-4.779495691150472,17.426648087536478,-13.0557928,0.0000000,1.6528926,-0.0110371,-0.3961129,4.0000000,-0.6469436,1.0059384,6.2261362,-0.1452821,0.6700996
921,-13,-4.772039051150472,17.426648087536478,-13.0553284,-0.0002479,0.8264463,-0.0776519,-0.3462107,4.0000000,-0.5917011,1.0062525,6.3880792,-0.1007202,0.6551338
922,-13,-4.764582411150472,17.426648087536478,-13.0548582,-0.0005785,0.0000000,-0.1469139,-0.2940083,4.0000000,-0.5294104,1.0065420,6.5330672,-0.0586061,0.6602048
923,-13,-4.757125771150472,17.426648087536478,-13.0543871,-0.0008264,0.0000000,-0.2206905,-0.2363723,4.0000000,-0.4555853,1.0068018,6.6616888,-0.0171594,0.6860365
924,-13,-4.749669131150472,17.426648087536478,-13.0539227,-0.0010744,0.0000000,-0.2963588,-0.1759726,4.0000000,-0.3717345,1.0070369,6.7739382,0.0197892,0.7389457
925,-13,-4.742212491150472,17.426648087536478,-13.0534687,-0.0014050,0.0000000,-0.3708491,-0.1142745,4.0000000,-0.2760559,1.0072521,6.8752599,0.0475070,0.8182927
926,-13,-4.734755851150472,17.426648087536478,-13.0530338,-0.0017355,0.0000000,-0.4452462,-0.0520055,4.0000000,-0.1684877,1.0074553,6.9699531,0.0644767,0.9288274
927,-13,-4.727299211150472,17.426648087536478,-13.0526218,-0.0020661,0.0000000,-0.5181354,0.0127402,4.0000000,-0.0441213,1.0076580,7.0619144,0.0696017,1.0689461
928,-13,-4.719842571150472,17.426648087536478,-13.0522404,-0.0024793,0.0000000,-0.5887868,0.0768106,4.0000000,0.0944987,1.0078695,7.1553221,0.0591224,1.2394208
929,-13,-4.712385931150472,17.426648087536478,-13.0518951,-0.0028926,0.0000000,-0.6567028,0.1397076,4.0000000,0.2461830,1.0081073,7.2608871,0.0332323,1.4380189
930,-13,-4.704929291150472,17.426648087536478,-13.0515919,-0.0032231,0.0000000,-0.7183247,0.2011469,4.0000000,0.4115858,1.0083870,7.3836555,-0.0092919,1.6555666
931,-13,-5.159784331150471,17.419191447536480,-13.0317545,-0.0039669,0.0000000,-0.2747698,-0.2078374,4.0000000,0.2628762,1.0202670,11.4404478,-0.6785511,0.7661386
932,-13,-5.152327691150472,17.419191447536480,-13.0332317,-0.0026446,4.1322312,-0.2570845,-0.2234662,4.0000000,0.2545610,1.0191329,11.1205559,-0.7014934,0.7531047
933,-13,-5.144871051150471,17.419191447536480,-13.0346670,-0.0008264,13.2231407,-0.2385319,-0.2372022,4.0000000,0.2449792,1.0180206,10.7962627,-0.7193837,0.7369564
934,-13,-5.137414411150472,17.419191447536480,-13.0360584,0.0009917,22.3140488,-0.2201485,-0.2469069,4.0000000,0.2360769,1.0169332,10.4697399,-0.7298908,0.7148941
935,-13,-5.129957771150472,17.419191447536480,-13.0374069,0.0028099,31.4049587,-0.2024082,-0.2563796,4.0000000,0.2251897,1.0158831,10.1450710,-0.7379489,0.6949183
936,-13,-5.122501131150472,17.419191447536480,-13.0387115,0.0040496,40.4958687,-0.1846399,-0.2644350,4.0000000,0.2135609,1.0148700,9.8200388,-0.7424309,0.6728938
937,-13,-5.115044491150472,17.419191447536480,-13.0399733,0.0049587,49.5867767,-0.1669676,-0.2722564,4.0000000,0.1997387,1.0139011,9.4979448,-0.7442515,0.6514580
938,-13,-5.107587851150472,17.419191447536480,-13.0411921,-0.0041322,0.0000000,-0.1496269,-0.2774535,4.0000000,0.1857036,1.0129787,9.1802664,-0.7406106,0.6255547
939,-13,-5.100131211150472,17.419191447536480,-13.0423689,-0.0032231,0.0000000,-0.1333671,-0.2838781,4.0000000,0.1704176,1.0120958,8.8659430,-0.7381737,0.6052573
940,-13,-5.092674571150472,17.419191447536480,-13.0435028,-0.0023140,0.0000000,-0.1177289,-0.2896017,4.0000000,0.1544702,1.0112565,8.5566874,-0.7336735,0.5851806
941,-13,-5.085217931150471,17.419191447536480,-13.0445957,-0.0012397,1.6528926,-0.1027538,-0.2972836,4.0000000,0.1373781,1.0104643,8.2526865,-0.7319453,0.5716915
942,-13,-5.077761291150471,17.419191447536480,-13.0456476,0.0002479,7.4380164,-0.0892399,-0.3028264,4.0000000,0.1215568,1.0097162,7.9535880,-0.7272095,0.5565668
943,-13,-5.070304651150471,17.419191447536480,-13.0466595,0.0016529,16.5289249,-0.0770223,-0.3108205,4.0000000,0.1056501,1.0090095,7.6616030,-0.7272911,0.5506848
944,-13,-5.062848011150471,17.419191447536480,-13.0476313,0.0025620,25.6198349,-0.0643776,-0.3181041,4.0000000,0.0887929,1.0083374,7.3729076,-0.7250010,0.5427196
945,-13,-5.055391371150471,17.419191447536480,-13.0485630,0.0034711,34.7107430,-0.0516389,-0.3271064,4.0000000,0.0711238,1.0077082,7.0902147,-0.7253365,0.5396533
946,-13,-5.047934731150471,17.419191447536480,-13.0494566,0.0043802,43.8016510,-0.0394721,-0.3363783,4.0000000,0.0540821,1.0071187,6.8161387,-0.7268388,0.5392301
947,-13,-5.040478091150471,17.419191447536480,-13.0503111,-0.0047107,0.0000000,-0.0278917,-0.3478690,4.0000000,0.0376747,1.0065579,6.5426388,-0.7334126,0.5469805
948,-13,-5.033021451150471,17.419191447536480,-13.0511274,-0.0038017,0.0000000,-0.0152847,-0.3596159,4.0000000,0.0202218,1.0060307,6.2763648,-0.7394536,0.5545090
949,-13,-5.025564811150471,17.419191447536480,-13.0519047,-0.0028926,0.0000000,-0.0011971,-0.3723480,4.0000000,0.0012234,1.0055375,6.0153775,-0.7459195,0.5631573
950,-13,-5.018108171150471,17.419191447536480,-13.0526438,-0.0019835,0.0000000,0.0139535,-0.3875326,4.0000000,-0.0185705,1.0050777,5.7605724,-0.7564946,0.5786575
951,-13,-5.010651531150471,17.419191447536480,-13.0533447,-0.0010744,0.0000000,0.0290747,-0.4012769,4.0000000,-0.0380301,1.0046406,5.5082102,-0.7645237,0.5914195
952,-13,-5.003194891150471,17.419191447536480,-13.0540066,-0.0003306,0.0000000,0.0465274,-0.4181961,4.0000000,-0.0601024,1.0042344,5.2634172,-0.7762898,0.6117085
953,-13,-4.995738251150471,17.419191447536480,-13.0546303,0.0000000,0.0000000,0.0627119,-0.4329408,4.0000000,-0.0807691,1.0038623,5.0250216,-0.7851126,0.6292672
954,-13,-4.988281611150471,17.419191447536480,-13.0552149,0.0000000,0.0000000,0.0801222,-0.4506201,4.0000000,-0.1032593,1.0035136,4.7941699,-0.7979810,0.6567597
955,-13,-4.980824971150471,17.419191447536480,-13.0557594,0.0000000,0.0000000,0.0977984,-0.4656177,4.0000000,-0.1278204,1.0031928,4.5712528,-0.8034150,0.6761696
956,-13,-4.973368331150471,17.419191447536480,-13.0562649,0.0000000,0.0000000,0.1165618,-0.4825682,4.0000000,-0.1554988,1.0029048,4.3579941,-0.8096376,0.7028129
957,-13,-4.965911691150471,17.419191447536480,-13.0567303,0.0000826,0.8264463,0.1339075,-0.4965856,4.0000000,-0.1848511,1.0026443,4.1591964,-0.8083202,0.7229033
958,-13,-4.958455051150471,17.419191447536480,-13.0571547,0.0002479,2.4793389,0.1532900,-0.5130345,4.0000000,-0.2202540,1.0024142,3.9739606,-0.8058152,0.7505454
959,-13,-4.950998411150471,17.419191447536480,-13.0575390,0.0004132,4.1322312,0.1730863,-0.5297138,5.0000000,-0.2610943,1.0022175,3.8081660,-0.7983333,0.7805763
960,-13,-4.943541771150471,17.419191447536480,-13.0578823,0.0006612,6.6115704,0.1939499,-0.5473533,5.0000000,-0.3101429,1.0020497,3.6599710,-0.7845637,0.8149966
961,-13,-4.936085131150471,17.419191447536480,-13.0581837,0.0009091,9.0909090,0.2128792,-0.5617969,4.0000000,-0.3632456,1.0019155,3.5370483,-0.7603483,0.8414013
962,-13,-4.928628491150471,17.419191447536480,-13.0584431,0.0011570,11.5702477,0.2305144,-0.5747464,4.0000000,-0.4214234,1.0018156,3.4440711,-0.7280693,0.8652690
963,-13,-4.921171851150471,17.419191447536480,-13.0586596,0.0014050,14.0495872,0.2493431,-0.5893719,4.0000000,-0.4869994,1.0017520,3.3824520,-0.6917444,0.8961419
964,-13,-4.913715211150471,17.419191447536480,-13.0588341,0.0016529,16.5289249,0.2672462,-0.6029832,4.0000000,-0.5553738,1.0017259,3.3547800,-0.6505926,0.9258028
965,-13,-4.906258571150471,17.419191447536480,-13.0589657,0.0019008,19.0082645,0.2820700,-0.6136233,4.0000000,-0.6199901,1.0017345,3.3639886,-0.6072565,0.9485736
966,-13,-4.898801931150471,17.419191447536480,-13.0590534,0.0021488,21.4876041,0.2987109,-0.6256779,4.0000000,-0.6849184,1.0017813,3.4107430,-0.5664374,0.9758962
967,-13,-4.891345291150471,17.419191447536480,-13.0590992,0.0023967,23.9669418,0.3137456,-0.6362202,4.0000000,-0.7433653,1.0018682,3.4904280,-0.5290751,1.0000312
968,-13,-4.883888651150471,17.419191447536480,-13.0591011,0.0024793,24.7933884,0.3242140,-0.6432913,5.0000000,-0.7906939,1.0019925,3.6048248,-0.4958886,1.0163962
969,-13,-4.876432011150472,17.419191447536480,-13.0590601,0.0024793,24.7933884,0.3309378,-0.6473846,4.0000000,-0.8255435,1.0021541,3.7491794,-0.4692256,1.0252855
970,-13,-4.868975371150471,17.419191447536480,-13.0589762,0.0023967,23.9669418,0.3360771,-0.6509283,4.0000000,-0.8551980,1.0023550,3.9214022,-0.4466586,1.0348370
971,-13,-4.861518731150472,17.419191447536480,-13.0588503,0.0022314,22.3140488,0.3353882,-0.6502800,4.0000000,-0.8727035,1.0025942,4.1148062,-0.4278565,1.0343024
972,-13,-4.854062091150471,17.419191447536480,-13.0586824,0.0019835,19.8347111,0.3324049,-0.6478771,4.0000000,-0.8836577,1.0028682,4.3263745,-0.4120965,1.0293545
973,-13,-4.846605451150472,17.419191447536480,-13.0584745,0.0017355,17.3553715,0.3246463,-0.6415408,4.0000000,-0.8845491,1.0031735,4.5523477,-0.3985326,1.0136971
974,-13,-4.839148811150472,17.419191447536480,-13.0582275,0.0014876,14.8760328,0.3140172,-0.6334729,4.0000000,-0.8813406,1.0035056,4.7853718,-0.3856053,0.9953321
975,-13,-4.831692171150472,17.419191447536480,-13.0579433,0.0012397,12.3966942,0.2978671,-0.6212561,4.0000000,-0.8709374,1.0038623,5.0223417,-0.3715747,0.9676780
976,-13,-4.824235531150472,17.419191447536480,-13.0576229,0.0009917,9.9173555,0.2739033,-0.6039219,4.0000000,-0.8548410,1.0042397,5.2624893,-0.3530028,0.9318433
977,-13,-4.816778891150472,17.419191447536480,-13.0572681,0.0007438,7.4380164,0.2444528,-0.5832081,4.0000000,-0.8338876,1.0046279,5.4972186,-0.3325285,0.8933688
978,-13,-4.809322251150472,17.419191447536480,-13.0568838,0.0004959,4.9586778,0.2109271,-0.5596029,4.0000000,-0.8099881,1.0050225,5.7273369,-0.3092176,0.8533266
979,-13,-4.801865611150472,17.419191447536480,-13.0564718,0.0002479,3.3057852,0.1692348,-0.5299782,4.0000000,-0.7791920,1.0054184,5.9490891,-0.2807643,0.8080510
980,-13,-4.794408971150472,17.419191447536480,-13.0560350,0.0000000,1.6528926,0.1198005,-0.4953285,4.0000000,-0.7434219,1.0058066,6.1567345,-0.2472351,0.7650262
981,-13,-4.786952331150472,17.419191447536480,-13.0555782,-0.0002479,0.8264463,0.0650768,-0.4568793,4.0000000,-0.7026775,1.0061815,6.3524008,-0.2110810,0.7280924
982,-13,-4.779495691150472,17.419191447536480,-13.0551043,-0.0004959,0.0000000,0.0041693,-0.4136853,4.0000000,-0.6556685,1.0065360,6.5313654,-0.1717020,0.6994393
983,-13,-4.772039051150472,17.419191447536480,-13.0546198,-0.0007438,0.0000000,-0.0609966,-0.3664961,4.0000000,-0.6009685,1.0068659,6.6931553,-0.1320238,0.6824225
984,-13,-4.764582411150472,17.419191447536480,-13.0541286,-0.0010744,0.0000000,-0.1298921,-0.3160444,4.0000000,-0.5388665,1.0071690,6.8386097,-0.0932222,0.6825923
985,-13,-4.757125771150472,17.419191447536480,-13.0536366,-0.0014050,0.0000000,-0.2040713,-0.2611368,4.0000000,-0.4668108,1.0074425,6.9668560,-0.0554628,0.7047043
986,-13,-4.749669131150472,17.419191447536480,-13.0531492,-0.0017355,0.0000000,-0.2792364,-0.2058836,4.0000000,-0.3878758,1.0076886,7.0791292,-0.0238913,0.7530372
987,-13,-4.742212491150472,17.419191447536480,-13.0526724,-0.0021488,0.0000000,-0.3563911,-0.1466670,4.0000000,-0.2970620,1.0079114,7.1802244,0.0037280,0.8258291
988,-13,-4.734755851150472,17.419191447536480,-13.0522118,-0.0025620,0.0000000,-0.4338097,-0.0871337,4.0000000,-0.1943422,1.0081199,7.2718635,0.0200749,0.9280986
989,-13,-4.727299211150472,17.419191447536480,-13.0517731,-0.0029752,0.0000000,-0.5111810,-0.0251149,4.0000000,-0.0772600,1.0083183,7.3582244,0.0270302,1.0594428
990,-13,-4.719842571150472,17.419191447536480,-13.0513639,-0.0033884,0.0000000,-0.5850534,0.0352692,4.0000000,0.0522191,1.0085214,7.4469576,0.0183193,1.2156212
991,-13,-4.712385931150472,17.419191447536480,-13.0509882,-0.0038017,0.0000000,-0.6570249,0.0961805,4.0000000,0.1953312,1.0087457,7.5412340,-0.0029702,1.3995161
992,-13,-4.704929291150472,17.419191447536480,-13.0506544,-0.0041322,0.0000000,-0.7260633,0.1549311,4.0000000,0.3504892,1.0090079,7.6506476,-0.0406269,1.6067818
993,-13,-4.697472651150472,17.419191447536480,-13.0503654,-0.0044628,0.0000000,-0.7881980,0.2117380,4.0000000,0.5155835,1.0093243,7.7816329,-0.0921075,1.8269067
994,-13,-5.174697611150471,17.411734807536480,-13.0284834,0.0037190,41.3223152,-0.2640568,-0.2117945,4.0000000,0.2292154,1.0228899,12.1444397,-0.6528043,0.7566034
995,-13,-5.167240971150471,17.411734807536480,-13.0300570,-0.0049587,0.0000000,-0.2481010,-0.2329576,4.0000000,0.2227039,1.0216959,11.8298683,-0.6886190,0.7578915
996,-13,-5.159784331150471,17.411734807536480,-13.0315886,-0.0040496,0.0000000,-0.2309525,-0.2515140,4.0000000,0.2146413,1.0205034,11.5052252,-0.7176694,0.7552586
997,-13,-5.152327691150472,17.411734807536480,-13.0330763,-0.0028099,3.3057852,-0.2128418,-0.2681720,4.0000000,0.2045720,1.0193235,11.1745749,-0.7409160,0.7496146
998,-13,-5.144871051150471,17.411734807536480,-13.0345192,-0.0009917,12.3966942,-0.1945741,-0.2819997,4.0000000,0.1942466,1.0181674,10.8405352,-0.7582460,0.7396945
999,-13,-5.137414411150472,17.411734807536480,-13.0359182,0.0008264,21.4876041,-0.1750790,-0.2927233,4.0000000,0.1823602,1.0170418,10.5019064,-0.7678068,0.7216134
1000,-13,-5.129957771150472,17.411734807536480,-13.0372715,0.0026446,30.5785122,-0.1563165,-0.3015503,4.0000000,0.1696271,1.0159521,10.1667557,-0.7727277,0.7017310
1001,-13,-5.122501131150472,17.411734807536480,-13.0385799,0.0039669,39.6694221,-0.1390125,-0.3094564,4.0000000,0.1570326,1.0149064,9.8313522,-0.7759454,0.6835410
1002,-13,-5.115044491150472,17.411734807536480,-13.0398436,0.0048760,48.7603302,-0.1225945,-0.3169057,4.0000000,0.1436700,1.0138991,9.4975233,-0.7774814,0.6668432
1003,-13,-5.107587851150472,17.411734807536480,-13.0410624,-0.0042149,0.0000000,-0.1073151,-0.3214907,4.0000000,0.1306822,1.0129429,9.1684914,-0.7736635,0.6456729
1004,-13,-5.100131211150472,17.411734807536480,-13.0422373,-0.0033058,0.0000000,-0.0927009,-0.3260854,4.0000000,0.1164777,1.0120388,8.8446960,-0.7686486,0.6263549
1005,-13,-5.092674571150472,17.411734807536480,-13.0433693,-0.0023967,0.0000000,-0.0790987,-0.3311829,4.0000000,0.1017866,1.0111797,8.5275650,-0.7641523,0.6108887
1006,-13,-5.085217931150471,17.411734807536480,-13.0444584,-0.0014050,0.8264463,-0.0654704,-0.3375026,4.0000000,0.0856711,1.0103675,8.2138433,-0.7606763,0.5991233
1007,-13,-5.077761291150471,17.411734807536480,-13.0455055,0.0000000,5.7851238,-0.0541247,-0.3421682,4.0000000,0.0715996,1.0095994,7.9055557,-0.7559360,0.5878866
1008,-13,-5.070304651150471,17.411734807536480,-13.0465107,0.0014050,14.0495872,-0.0438861,-0.3490365,4.0000000,0.0577491,1.0088767,7.6057987,-0.7558222,0.5854630
1009,-13,-5.062848011150471,17.411734807536480,-13.0474749,0.0023140,23.1404953,-0.0331974,-0.3549458,4.0000000,0.0431198,1.0081940,7.3087869,-0.7530114,0.5798102
1010,-13,-5.055391371150471,17.411734807536480,-13.0483980,0.0032231,32.2314034,-0.0225114,-0.3611094,4.0000000,0.0283414,1.0075598,7.0215731,-0.7505602,0.5752816
1011,-13,-5.047934731150471,17.411734807536480,-13.0492821,0.0041322,41.3223152,-0.0124512,-0.3692355,4.0000000,0.0142982,1.0069697,6.7440004,-0.7527692,0.5782694
1012,-13,-5.040478091150471,17.411734807536480,-13.0501270,-0.0049587,0.0000000,-0.0011652,-0.3810235,4.0000000,-0.0008867,1.0064050,6.4664626,-0.7611603,0.5905840
1013,-13,-5.033021451150471,17.411734807536480,-13.0509310,-0.0040496,0.0000000,0.0092308,-0.3904004,4.0000000,-0.0144875,1.0058780,6.1956363,-0.7663131,0.5982048
