OID_,ClipsFinal_DEM_Large_S3_RegH,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
311,-12,-7.553365771150471,21.125141527536481,-12.7301350,-0.0049587,4.1322312,0.0354389,-0.2305691,4.0000000,-0.1336375,1.0356038,15.0726509,-0.3275007,0.1562275
312,-12,-7.545909131150470,21.125141527536481,-12.7304859,-0.0046281,4.9586778,0.0409407,-0.2326005,4.0000000,-0.1542839,1.0357599,15.1037331,-0.3109171,0.1492844
313,-12,-7.538452491150471,21.125141527536481,-12.7308254,-0.0042149,6.6115704,0.0454457,-0.2344553,4.0000000,-0.1733683,1.0358866,15.1297312,-0.2955424,0.1442121
314,-12,-7.530995851150471,21.125141527536481,-12.7311525,-0.0038017,8.2644625,0.0483284,-0.2350329,4.0000000,-0.1887627,1.0359844,15.1499491,-0.2813030,0.1399813
315,-12,-7.523539211150471,21.125141527536481,-12.7314672,-0.0033884,9.9173555,0.0508743,-0.2360221,4.0000000,-0.2059844,1.0360601,15.1659307,-0.2660598,0.1375312
316,-12,-7.366949771150471,21.125141527536481,-12.7340307,-0.0009091,23.9669418,0.0469627,-0.2231213,4.0000000,-0.2500975,1.0369015,15.3342381,-0.1961452,0.1239500
317,-12,-7.359493131150471,21.125141527536481,-12.7339544,-0.0010744,23.1404953,0.0465039,-0.2213895,4.0000000,-0.2380249,1.0370270,15.3595543,-0.2047541,0.1207246
318,-12,-7.352036491150471,21.125141527536481,-12.7338629,-0.0012397,22.3140488,0.0459946,-0.2197801,4.0000000,-0.2227772,1.0371512,15.3854580,-0.2167830,0.1176545
319,-12,-7.344579851150471,21.125141527536481,-12.7337580,-0.0014050,21.4876041,0.0456519,-0.2192936,4.0000000,-0.2091926,1.0372763,15.4111376,-0.2293947,0.1165433
320,-12,-7.337123211150471,21.125141527536481,-12.7336407,-0.0015702,20.6611576,0.0449268,-0.2187971,4.0000000,-0.1960825,1.0374030,15.4347506,-0.2415118,0.1163305
321,-12,-7.329666571150470,21.125141527536481,-12.7335110,-0.0016529,19.8347111,0.0435549,-0.2176451,4.0000000,-0.1815852,1.0375265,15.4600563,-0.2537049,0.1162502
322,-12,-7.322209931150470,21.125141527536481,-12.7333708,-0.0017355,19.0082645,0.0405999,-0.2145765,4.0000000,-0.1618168,1.0376450,15.4841900,-0.2673362,0.1158081
323,-12,-7.314753291150470,21.125141527536481,-12.7332211,-0.0018182,18.1818180,0.0384810,-0.2136974,4.0000000,-0.1466737,1.0377623,15.5079298,-0.2807212,0.1179945
324,-12,-7.307296651150470,21.125141527536481,-12.7330627,-0.0018182,18.1818180,0.0359413,-0.2126182,4.0000000,-0.1308098,1.0378745,15.5293264,-0.2944265,0.1207398
325,-12,-7.299840011150470,21.125141527536481,-12.7328959,-0.0019008,18.1818180,0.0332364,-0.2119612,4.0000000,-0.1163555,1.0379765,15.5501699,-0.3075669,0.1247779
326,-12,-7.292383371150470,21.125141527536481,-12.7327232,-0.0020661,17.3553715,0.0287519,-0.2086651,4.0000000,-0.0971363,1.0380681,15.5678110,-0.3201939,0.1277486
327,-12,-7.284926731150470,21.125141527536481,-12.7325439,-0.0022314,16.5289249,0.0238766,-0.2053628,4.0000000,-0.0782690,1.0381442,15.5831633,-0.3324567,0.1317757
328,-12,-7.277470091150470,21.125141527536481,-12.7323608,-0.0023967,15.7024794,0.0181683,-0.2011648,4.0000000,-0.0584007,1.0381992,15.5941257,-0.3439289,0.1362278
329,-12,-7.270013451150470,21.125141527536481,-12.7321739,-0.0025620,14.8760328,0.0114953,-0.1953881,4.0000000,-0.0368121,1.0382380,15.6022320,-0.3539640,0.1403251
330,-12,-7.262556811150470,21.125141527536481,-12.7319851,-0.0027273,14.0495872,0.0048079,-0.1898090,4.0000000,-0.0163705,1.0382599,15.6062765,-0.3632475,0.1452258
331,-12,-7.255100171150470,21.125141527536481,-12.7317953,-0.0028926,13.2231407,-0.0033305,-0.1831685,4.0000000,0.0069623,1.0382568,15.6049471,-0.3732994,0.1519837
332,-12,-7.247643531150470,21.125141527536481,-12.7316055,-0.0030579,12.3966942,-0.0120195,-0.1758306,4.0000000,0.0305007,1.0382226,15.5993643,-0.3821619,0.1594414
333,-12,-7.240186891150470,21.125141527536481,-12.7314186,-0.0032231,11.5702477,-0.0222776,-0.1653109,4.0000000,0.0571688,1.0381666,15.5892544,-0.3877905,0.1664311
334,-12,-7.232730251150470,21.125141527536481,-12.7312346,-0.0034711,10.7438021,-0.0323813,-0.1554396,4.0000000,0.0823474,1.0380908,15.5718422,-0.3932266,0.1751226
335,-12,-7.225273611150470,21.125141527536481,-12.7310543,-0.0037190,9.9173555,-0.0432112,-0.1451119,4.0000000,0.1080793,1.0379707,15.5480309,-0.3983031,0.1859137
336,-12,-7.217816971150470,21.125141527536481,-12.7308817,-0.0038843,9.0909090,-0.0548256,-0.1317741,4.0000000,0.1355885,1.0378082,15.5177774,-0.3991366,0.1962054
337,-12,-7.210360331150470,21.125141527536481,-12.7307167,-0.0040496,8.2644625,-0.0672071,-0.1179767,4.0000000,0.1638303,1.0376182,15.4795980,-0.3997837,0.2095526
338,-12,-7.202903691150470,21.125141527536481,-12.7305603,-0.0042975,7.4380164,-0.0791847,-0.1047905,4.0000000,0.1900547,1.0373946,15.4341745,-0.3996357,0.2243958
339,-12,-7.195447051150470,21.125141527536481,-12.7304163,-0.0045455,6.6115704,-0.0909642,-0.0912930,4.0000000,0.2148666,1.0371407,15.3843508,-0.3974526,0.2402745
340,-12,-7.187990411150470,21.125141527536481,-12.7302837,-0.0047934,5.7851238,-0.1037290,-0.0764142,4.0000000,0.2413786,1.0368575,15.3260098,-0.3942070,0.2592982
341,-12,-7.180533771150470,21.125141527536481,-12.7301655,-0.0050413,4.9586778,-0.1159787,-0.0621158,4.0000000,0.2652992,1.0365365,15.2607365,-0.3895309,0.2795047
342,-12,-7.173077131150470,21.125141527536481,-12.7300634,-0.0052893,4.1322312,-0.1276425,-0.0481831,4.0000000,0.2872294,1.0361770,15.1885147,-0.3835956,0.3003723
343,-12,-7.165620491150470,21.125141527536481,-12.7299776,0.0044628,49.5867767,-0.1391583,-0.0330531,4.0000000,0.3096896,1.0357924,15.1106920,-0.3757958,0.3224137
344,-12,-7.158163851150470,21.125141527536481,-12.7299109,0.0042975,48.7603302,-0.1487889,-0.0200343,4.0000000,0.3261501,1.0353923,15.0264511,-0.3662186,0.3423055
345,-12,-7.150707211150470,21.125141527536481,-12.7298632,0.0042149,47.9338837,-0.1570233,-0.0066888,4.0000000,0.3409198,1.0349674,14.9386778,-0.3542974,0.3604747
346,-12,-7.635388811150470,21.117684887536480,-12.7276325,0.0024793,37.1900826,-0.0788468,-0.1856371,4.0000000,0.1142299,1.0311128,14.1118317,-0.4855040,0.3191692
347,-12,-7.627932171150470,21.117684887536480,-12.7280588,0.0028926,39.6694221,-0.0658052,-0.1955022,4.0000000,0.0895374,1.0316144,14.2237463,-0.4805418,0.3070212
348,-12,-7.620475531150470,21.117684887536480,-12.7284842,0.0033058,42.1487617,-0.0513217,-0.2061979,4.0000000,0.0621659,1.0320913,14.3269711,-0.4745617,0.2940891
349,-12,-7.613018891150470,21.117684887536480,-12.7289085,0.0038017,44.6280975,-0.0386159,-0.2143641,4.0000000,0.0382422,1.0325413,14.4242373,-0.4669705,0.2814503
350,-12,-7.605562251150470,21.117684887536480,-12.7293301,0.0042149,46.2809906,-0.0256642,-0.2219888,4.0000000,0.0130929,1.0329592,14.5166674,-0.4570704,0.2679421
351,-12,-7.598105611150470,21.117684887536480,-12.7297468,0.0046281,47.9338837,-0.0133617,-0.2293983,4.0000000,-0.0108045,1.0333560,14.6003246,-0.4479921,0.2559691
352,-12,-7.590648971150470,21.117684887536480,-12.7301588,-0.0049587,3.3057852,-0.0008579,-0.2369656,4.0000000,-0.0364959,1.0337222,14.6773186,-0.4374352,0.2445216
353,-12,-7.583192331150470,21.117684887536480,-12.7305651,-0.0044628,4.9586778,0.0107208,-0.2433795,4.0000000,-0.0608224,1.0340499,14.7473106,-0.4259366,0.2332413
354,-12,-7.575735691150470,21.117684887536480,-12.7309628,-0.0040496,6.6115704,0.0205273,-0.2479741,4.0000000,-0.0827067,1.0343449,14.8095512,-0.4132415,0.2223343
355,-12,-7.568279051150470,21.117684887536480,-12.7313528,-0.0036364,8.2644625,0.0292501,-0.2514477,4.0000000,-0.1027080,1.0346045,14.8636389,-0.4001875,0.2115310
356,-12,-7.560822411150470,21.117684887536480,-12.7317324,-0.0032231,9.9173555,0.0378228,-0.2553362,4.0000000,-0.1242998,1.0348316,14.9117594,-0.3863725,0.2022496
357,-12,-7.553365771150471,21.117684887536480,-12.7321014,-0.0028926,11.5702477,0.0451737,-0.2590169,4.0000000,-0.1451185,1.0350298,14.9526300,-0.3729153,0.1954076
358,-12,-7.545909131150470,21.117684887536480,-12.7324600,-0.0025620,13.2231407,0.0514233,-0.2613172,4.0000000,-0.1648213,1.0351993,14.9886436,-0.3578131,0.1879914
359,-12,-7.538452491150471,21.117684887536480,-12.7328053,-0.0021488,15.7024794,0.0561664,-0.2627635,4.0000000,-0.1821704,1.0353466,15.0172119,-0.3433566,0.1819274
360,-12,-7.530995851150471,21.117684887536480,-12.7331381,-0.0018182,17.3553715,0.0595979,-0.2631338,4.0000000,-0.1966926,1.0354608,15.0410461,-0.3295751,0.1761699
361,-12,-7.523539211150471,21.117684887536480,-12.7334566,-0.0014876,19.0082645,0.0632795,-0.2650673,4.0000000,-0.2140689,1.0355433,15.0589104,-0.3160657,0.1737190
362,-12,-7.516082571150471,21.117684887536480,-12.7337618,-0.0011570,20.6611576,0.0658409,-0.2663526,4.0000000,-0.2299029,1.0356084,15.0730200,-0.3028022,0.1722333
363,-12,-7.508625931150471,21.117684887536480,-12.7340508,-0.0009091,22.3140488,0.0680939,-0.2679032,4.0000000,-0.2451720,1.0356599,15.0828743,-0.2906344,0.1720591
364,-12,-7.501169291150471,21.117684887536480,-12.7343235,-0.0007438,23.1404953,0.0689786,-0.2679665,4.0000000,-0.2559199,1.0356984,15.0904064,-0.2800131,0.1711257
365,-12,-7.374406411150471,21.117684887536480,-12.7361269,0.0010744,33.8842964,0.0611490,-0.2503884,4.0000000,-0.2616199,1.0363481,15.2222643,-0.2391569,0.1495080
366,-12,-7.366949771150471,21.117684887536480,-12.7360687,0.0009091,33.0578499,0.0600891,-0.2480067,4.0000000,-0.2479983,1.0364436,15.2419014,-0.2480150,0.1455960
367,-12,-7.359493131150471,21.117684887536480,-12.7359943,0.0007438,32.2314034,0.0599541,-0.2480773,4.0000000,-0.2383933,1.0365386,15.2621622,-0.2577614,0.1453318
368,-12,-7.352036491150471,21.117684887536480,-12.7359056,0.0005785,31.4049587,0.0581267,-0.2453106,4.0000000,-0.2225554,1.0366403,15.2821608,-0.2680658,0.1422376
369,-12,-7.344579851150471,21.117684887536480,-12.7358027,0.0004132,30.5785122,0.0569596,-0.2443270,4.0000000,-0.2096899,1.0367433,15.3021936,-0.2789641,0.1417993
370,-12,-7.337123211150471,21.117684887536480,-12.7356882,0.0002479,29.7520657,0.0553208,-0.2431411,4.0000000,-0.1959396,1.0368395,15.3231745,-0.2903425,0.1419592
371,-12,-7.329666571150470,21.117684887536480,-12.7355614,0.0001653,28.9256191,0.0532147,-0.2417445,4.0000000,-0.1817423,1.0369366,15.3415012,-0.3017467,0.1427269
372,-12,-7.322209931150470,21.117684887536480,-12.7354231,0.0000826,28.0991745,0.0489973,-0.2377290,4.0000000,-0.1618705,1.0370332,15.3601980,-0.3135875,0.1424289
373,-12,-7.314753291150470,21.117684887536480,-12.7352753,0.0000000,27.2727280,0.0465927,-0.2372554,4.0000000,-0.1484145,1.0371200,15.3789263,-0.3260964,0.1459737
374,-12,-7.307296651150470,21.117684887536480,-12.7351189,0.0000000,27.2727280,0.0434772,-0.2361403,4.0000000,-0.1333655,1.0372020,15.3954859,-0.3389151,0.1497066
375,-12,-7.299840011150470,21.117684887536480,-12.7349548,-0.0000826,27.2727280,0.0403912,-0.2359471,4.0000000,-0.1191102,1.0372745,15.4095335,-0.3527841,0.1553556
376,-12,-7.292383371150470,21.117684887536480,-12.7347832,-0.0002479,26.4462814,0.0351660,-0.2330919,4.0000000,-0.1004365,1.0373361,15.4223537,-0.3657472,0.1601539
377,-12,-7.284926731150470,21.117684887536480,-12.7346058,-0.0004132,25.6198349,0.0291585,-0.2293160,4.0000000,-0.0813075,1.0373914,15.4326706,-0.3773244,0.1649872
378,-12,-7.277470091150470,21.117684887536480,-12.7344227,-0.0005785,24.7933884,0.0226828,-0.2253170,4.0000000,-0.0619863,1.0374304,15.4406309,-0.3886477,0.1706233
379,-12,-7.270013451150470,21.117684887536480,-12.7342367,-0.0007438,23.9669418,0.0158861,-0.2208460,4.0000000,-0.0427988,1.0374527,15.4459801,-0.3988931,0.1762959
380,-12,-7.262556811150470,21.117684887536480,-12.7340479,-0.0009091,23.1404953,0.0089494,-0.2151753,4.0000000,-0.0242670,1.0374590,15.4470701,-0.4060836,0.1803270
381,-12,-7.255100171150470,21.117684887536480,-12.7338581,-0.0010744,22.3140488,-0.0001666,-0.2070919,4.0000000,-0.0009999,1.0374452,15.4440584,-0.4131839,0.1850961
382,-12,-7.247643531150470,21.117684887536480,-12.7336674,-0.0012397,21.4876041,-0.0095016,-0.1992326,4.0000000,0.0218426,1.0374051,15.4350739,-0.4203078,0.1914643
383,-12,-7.240186891150470,21.117684887536480,-12.7334785,-0.0014050,20.6611576,-0.0194432,-0.1904541,4.0000000,0.0453732,1.0373343,15.4226351,-0.4262813,0.1983456
384,-12,-7.232730251150470,21.117684887536480,-12.7332926,-0.0015702,19.8347111,-0.0301362,-0.1800640,4.0000000,0.0700544,1.0372436,15.4052382,-0.4301823,0.2052198
385,-12,-7.225273611150470,21.117684887536480,-12.7331104,-0.0017355,19.0082645,-0.0419867,-0.1687910,4.0000000,0.0964878,1.0371319,15.3806887,-0.4340698,0.2145028
386,-12,-7.217816971150470,21.117684887536480,-12.7329330,-0.0018182,18.1818180,-0.0542231,-0.1558749,4.0000000,0.1234503,1.0369818,15.3505278,-0.4352002,0.2237744
387,-12,-7.210360331150470,21.117684887536480,-12.7327633,-0.0019008,17.3553715,-0.0662714,-0.1426744,4.0000000,0.1494789,1.0367986,15.3148422,-0.4348278,0.2339558
388,-12,-7.202903691150470,21.117684887536480,-12.7326021,-0.0020661,16.5289249,-0.0785444,-0.1285205,4.0000000,0.1757433,1.0365874,15.2716455,-0.4327843,0.2453263
389,-12,-7.195447051150470,21.117684887536480,-12.7324514,-0.0022314,15.7024794,-0.0904777,-0.1149872,4.0000000,0.2001900,1.0363408,15.2214804,-0.4301645,0.2584600
390,-12,-7.187990411150470,21.117684887536480,-12.7323122,-0.0023967,14.8760328,-0.1037502,-0.0993910,4.0000000,0.2270552,1.0360649,15.1655006,-0.4258371,0.2747060
391,-12,-7.180533771150470,21.117684887536480,-12.7321863,-0.0025620,14.0495872,-0.1157977,-0.0843717,4.0000000,0.2511314,1.0357558,15.1017122,-0.4198748,0.2908387
392,-12,-7.173077131150470,21.117684887536480,-12.7320747,-0.0027273,13.2231407,-0.1280786,-0.0690679,4.0000000,0.2747676,1.0354154,15.0312586,-0.4129034,0.3094421
393,-12,-7.165620491150470,21.117684887536480,-12.7319784,-0.0028926,12.3966942,-0.1398453,-0.0536889,4.0000000,0.2972435,1.0350491,14.9555349,-0.4046213,0.3289823
394,-12,-7.158163851150470,21.117684887536480,-12.7319012,-0.0030579,11.5702477,-0.1492454,-0.0390695,4.0000000,0.3153808,1.0346584,14.8750687,-0.3935197,0.3454378
395,-12,-7.150707211150470,21.117684887536480,-12.7318420,-0.0032231,10.7438021,-0.1582879,-0.0246144,4.0000000,0.3324186,1.0342549,14.7887983,-0.3816474,0.3629690
396,-12,-7.143250571150471,21.117684887536480,-12.7318020,-0.0033058,9.9173555,-0.1667252,-0.0089745,4.0000000,0.3503658,1.0338346,14.6992064,-0.3683148,0.3809644
397,-12,-7.627932171150470,21.110228247536480,-12.7298889,0.0047934,48.7603302,-0.0622008,-0.2105532,4.0000000,0.0826735,1.0310119,14.0903931,-0.5037798,0.3244394
398,-12,-7.620475531150470,21.110228247536480,-12.7303295,-0.0047934,3.3057852,-0.0480815,-0.2217616,4.0000000,0.0560386,1.0314820,14.1938829,-0.4995618,0.3147869
399,-12,-7.613018891150470,21.110228247536480,-12.7307682,-0.0042975,4.9586778,-0.0349165,-0.2306362,4.0000000,0.0316649,1.0319238,14.2920198,-0.4929373,0.3037571
400,-12,-7.605562251150470,21.110228247536480,-12.7312031,-0.0038843,6.6115704,-0.0201246,-0.2414932,4.0000000,0.0033292,1.0323399,14.3822651,-0.4863156,0.2941059
401,-12,-7.598105611150470,21.110228247536480,-12.7316341,-0.0034711,8.2644625,-0.0071939,-0.2498338,4.0000000,-0.0214032,1.0327303,14.4660969,-0.4782644,0.2841722
402,-12,-7.590648971150470,21.110228247536480,-12.7320585,-0.0030579,9.9173555,0.0051044,-0.2574702,4.0000000,-0.0453900,1.0330870,14.5429649,-0.4695503,0.2747468
403,-12,-7.583192331150470,21.110228247536480,-12.7324753,-0.0025620,12.3966942,0.0168894,-0.2641518,4.0000000,-0.0692152,1.0334117,14.6117992,-0.4590884,0.2648794
404,-12,-7.575735691150470,21.110228247536480,-12.7328844,-0.0021488,14.8760328,0.0285356,-0.2712686,4.0000000,-0.0938717,1.0337027,14.6742926,-0.4486655,0.2568722
405,-12,-7.568279051150470,21.110228247536480,-12.7332830,-0.0017355,17.3553715,0.0379507,-0.2754270,4.0000000,-0.1147207,1.0339634,14.7310286,-0.4361334,0.2470670
406,-12,-7.560822411150470,21.110228247536480,-12.7336721,-0.0014050,19.0082645,0.0468325,-0.2793495,4.0000000,-0.1355981,1.0342020,14.7793875,-0.4231009,0.2380891
407,-12,-7.553365771150471,21.110228247536480,-12.7340498,-0.0010744,20.6611576,0.0537873,-0.2819397,4.0000000,-0.1539218,1.0344089,14.8220758,-0.4099576,0.2301884
408,-12,-7.545909131150470,21.110228247536480,-12.7344151,-0.0007438,22.3140488,0.0616420,-0.2868083,4.0000000,-0.1748680,1.0345829,14.8594580,-0.3987486,0.2262253
409,-12,-7.538452491150471,21.110228247536480,-12.7347679,-0.0003306,24.7933884,0.0669502,-0.2885022,4.0000000,-0.1919446,1.0347304,14.8910685,-0.3850598,0.2199370
410,-12,-7.530995851150471,21.110228247536480,-12.7351065,0.0000000,26.4462814,0.0708005,-0.2888990,4.0000000,-0.2058520,1.0348521,14.9155445,-0.3719460,0.2134347
411,-12,-7.523539211150471,21.110228247536480,-12.7354298,0.0003306,28.0991745,0.0752096,-0.2911178,4.0000000,-0.2219310,1.0349523,14.9363823,-0.3603045,0.2104989
412,-12,-7.516082571150471,21.110228247536480,-12.7357388,0.0006612,29.7520657,0.0788255,-0.2933628,4.0000000,-0.2375412,1.0350285,14.9520283,-0.3491844,0.2094626
413,-12,-7.508625931150471,21.110228247536480,-12.7360315,0.0009091,31.4049587,0.0816665,-0.2949544,4.0000000,-0.2517143,1.0350881,14.9645691,-0.3381946,0.2084284
414,-12,-7.501169291150471,21.110228247536480,-12.7363081,0.0010744,32.2314034,0.0826078,-0.2943769,4.0000000,-0.2605564,1.0351341,14.9737473,-0.3281975,0.2056183
415,-12,-7.493712651150471,21.110228247536480,-12.7365675,0.0012397,33.0578499,0.0848011,-0.2962433,4.0000000,-0.2739492,1.0351669,14.9814854,-0.3185375,0.2067398
416,-12,-7.486256011150471,21.110228247536480,-12.7368097,0.0014050,33.8842964,0.0856449,-0.2965913,4.0000000,-0.2837387,1.0351939,14.9855490,-0.3094439,0.2066523
417,-12,-7.381863051150471,21.110228247536480,-12.7381897,0.0030579,43.8016510,0.0766066,-0.2785680,4.0000000,-0.2762074,1.0357331,15.0964928,-0.2809286,0.1811241
418,-12,-7.374406411150471,21.110228247536480,-12.7381487,0.0028926,42.9752083,0.0740067,-0.2740891,4.0000000,-0.2616259,1.0358073,15.1120653,-0.2865524,0.1748584
419,-12,-7.366949771150471,21.110228247536480,-12.7380915,0.0027273,42.1487617,0.0723545,-0.2716807,4.0000000,-0.2487394,1.0358809,15.1274185,-0.2946220,0.1717381
420,-12,-7.359493131150471,21.110228247536480,-12.7380190,0.0025620,41.3223152,0.0712630,-0.2705960,4.0000000,-0.2385017,1.0359581,15.1430655,-0.3026903,0.1707912
421,-12,-7.352036491150471,21.110228247536480,-12.7379322,0.0023967,40.4958687,0.0688004,-0.2677994,4.0000000,-0.2233775,1.0360377,15.1591234,-0.3122214,0.1685217
422,-12,-7.344579851150471,21.110228247536480,-12.7378321,0.0022314,39.6694221,0.0668072,-0.2660942,4.0000000,-0.2108269,1.0361190,15.1748943,-0.3213615,0.1680437
423,-12,-7.337123211150471,21.110228247536480,-12.7377186,0.0020661,38.8429756,0.0648975,-0.2653556,4.0000000,-0.1978036,1.0361940,15.1902456,-0.3329075,0.1696272
424,-12,-7.329666571150470,21.110228247536480,-12.7375927,0.0019835,38.0165291,0.0612752,-0.2623861,4.0000000,-0.1812457,1.0362606,15.2051706,-0.3435264,0.1696863
425,-12,-7.322209931150470,21.110228247536480,-12.7374573,0.0019008,37.1900826,0.0569741,-0.2594885,4.0000000,-0.1628462,1.0363313,15.2196951,-0.3561308,0.1714253
426,-12,-7.314753291150470,21.110228247536480,-12.7373104,0.0018182,36.3636360,0.0543262,-0.2594613,4.0000000,-0.1501310,1.0364012,15.2319946,-0.3687916,0.1764269
427,-12,-7.307296651150470,21.110228247536480,-12.7371559,0.0018182,36.3636360,0.0506246,-0.2583246,4.0000000,-0.1355290,1.0364579,15.2439060,-0.3811201,0.1811849
428,-12,-7.299840011150470,21.110228247536480,-12.7369919,0.0017355,36.3636360,0.0461488,-0.2565212,4.0000000,-0.1199941,1.0365014,15.2525883,-0.3930483,0.1861712
429,-12,-7.292383371150470,21.110228247536480,-12.7368212,0.0015702,35.5371895,0.0407447,-0.2540598,4.0000000,-0.1031694,1.0365335,15.2604284,-0.4049501,0.1917796
430,-12,-7.284926731150470,21.110228247536480,-12.7366447,0.0014050,34.7107430,0.0340410,-0.2497829,4.0000000,-0.0844806,1.0365595,15.2654657,-0.4150853,0.1963514
431,-12,-7.277470091150470,21.110228247536480,-12.7364626,0.0012397,33.8842964,0.0268881,-0.2450401,4.0000000,-0.0656838,1.0365822,15.2695198,-0.4243964,0.2011694
432,-12,-7.270013451150470,21.110228247536480,-12.7362766,0.0010744,33.0578499,0.0199593,-0.2412098,4.0000000,-0.0478850,1.0365931,15.2711420,-0.4345347,0.2077000
433,-12,-7.262556811150470,21.110228247536480,-12.7360878,0.0009091,32.2314034,0.0125738,-0.2359652,4.0000000,-0.0300849,1.0365841,15.2701254,-0.4418455,0.2125621
434,-12,-7.255100171150470,21.110228247536480,-12.7358971,0.0007438,31.4049587,0.0030475,-0.2280501,4.0000000,-0.0079345,1.0365591,15.2653770,-0.4481657,0.2170651
435,-12,-7.247643531150470,21.110228247536480,-12.7357054,0.0005785,30.5785122,-0.0068246,-0.2194353,4.0000000,0.0144103,1.0365173,15.2567863,-0.4532808,0.2216826
436,-12,-7.240186891150470,21.110228247536480,-12.7355146,0.0004132,29.7520657,-0.0165878,-0.2107946,4.0000000,0.0359997,1.0364494,15.2421570,-0.4575888,0.2268055
437,-12,-7.232730251150470,21.110228247536480,-12.7353258,0.0002479,28.9256191,-0.0270850,-0.2005449,4.0000000,0.0588784,1.0363526,15.2232332,-0.4599681,0.2315403
438,-12,-7.225273611150470,21.110228247536480,-12.7351408,0.0000826,28.0991745,-0.0390838,-0.1880354,4.0000000,0.0847112,1.0362312,15.1995640,-0.4607820,0.2369935
439,-12,-7.217816971150470,21.110228247536480,-12.7349606,0.0000000,27.2727280,-0.0516863,-0.1757742,4.0000000,0.1110773,1.0360891,15.1702738,-0.4626257,0.2457101
440,-12,-7.210360331150470,21.110228247536480,-12.7347860,-0.0000826,26.4462814,-0.0642710,-0.1623107,4.0000000,0.1372135,1.0359215,15.1348362,-0.4618350,0.2542395
441,-12,-7.202903691150470,21.110228247536480,-12.7346201,-0.0002479,25.6198349,-0.0765795,-0.1490296,4.0000000,0.1622703,1.0357224,15.0944366,-0.4603295,0.2641560
442,-12,-7.195447051150470,21.110228247536480,-12.7344627,-0.0004132,24.7933884,-0.0891739,-0.1347954,4.0000000,0.1876494,1.0354881,15.0462713,-0.4572403,0.2753433
443,-12,-7.187990411150470,21.110228247536480,-12.7343168,-0.0005785,23.9669418,-0.1019170,-0.1205184,4.0000000,0.2124567,1.0352235,14.9920931,-0.4534935,0.2887616
444,-12,-7.180533771150470,21.110228247536480,-12.7341824,-0.0007438,23.1404953,-0.1142417,-0.1043328,4.0000000,0.2375713,1.0349302,14.9317007,-0.4462369,0.3015269
445,-12,-7.173077131150470,21.110228247536480,-12.7340622,-0.0009091,22.3140488,-0.1269130,-0.0876481,4.0000000,0.2628204,1.0346129,14.8652592,-0.4381166,0.3171632
446,-12,-7.165620491150470,21.110228247536480,-12.7339573,-0.0010744,21.4876041,-0.1384665,-0.0699424,4.0000000,0.2869672,1.0342736,14.7918549,-0.4268519,0.3322711
447,-12,-7.158163851150470,21.110228247536480,-12.7338686,-0.0012397,20.6611576,-0.1468118,-0.0548208,4.0000000,0.3045875,1.0339015,14.7145758,-0.4142292,0.3439192
448,-12,-7.150707211150470,21.110228247536480,-12.7337990,-0.0014050,19.8347111,-0.1555644,-0.0378302,4.0000000,0.3238961,1.0335108,14.6329927,-0.3995564,0.3580612
449,-12,-7.143250571150471,21.110228247536480,-12.7337475,-0.0014876,19.0082645,-0.1637704,-0.0205689,4.0000000,0.3431875,1.0331153,14.5481367,-0.3843254,0.3734914
450,-12,-7.620475531150470,21.102771607536482,-12.7321520,-0.0030579,9.0909090,-0.0434320,-0.2359039,4.0000000,0.0490374,1.0308399,14.0520830,-0.5208452,0.3315660
451,-12,-7.613018891150470,21.102771607536482,-12.7326050,-0.0025620,11.5702477,-0.0294343,-0.2475940,4.0000000,0.0230637,1.0312744,14.1486387,-0.5182518,0.3258404
452,-12,-7.605562251150470,21.102771607536482,-12.7330542,-0.0021488,14.0495872,-0.0151209,-0.2580535,4.0000000,-0.0034624,1.0316832,14.2371578,-0.5126445,0.3180206
453,-12,-7.598105611150470,21.102771607536482,-12.7334976,-0.0017355,16.5289249,-0.0006200,-0.2684621,4.0000000,-0.0307877,1.0320568,14.3205109,-0.5061365,0.3107804
454,-12,-7.590648971150470,21.102771607536482,-12.7339344,-0.0012397,19.0082645,0.0124206,-0.2770433,4.0000000,-0.0553907,1.0324018,14.3957882,-0.4986960,0.3033415
455,-12,-7.583192331150470,21.102771607536482,-12.7343636,-0.0007438,21.4876041,0.0250497,-0.2848949,4.0000000,-0.0800870,1.0327228,14.4651623,-0.4897029,0.2957847
456,-12,-7.575735691150470,21.102771607536482,-12.7347832,-0.0003306,23.9669418,0.0367518,-0.2918174,4.0000000,-0.1038863,1.0330185,14.5280523,-0.4797485,0.2885389
457,-12,-7.568279051150470,21.102771607536482,-12.7351923,0.0000826,26.4462814,0.0470234,-0.2978529,4.0000000,-0.1256658,1.0332873,14.5846081,-0.4700399,0.2825776
458,-12,-7.560822411150470,21.102771607536482,-12.7355909,0.0004132,28.0991745,0.0563130,-0.3022810,4.0000000,-0.1458393,1.0335188,14.6348820,-0.4587227,0.2748585
459,-12,-7.553365771150471,21.102771607536482,-12.7359772,0.0007438,29.7520657,0.0641347,-0.3060679,4.0000000,-0.1640221,1.0337194,14.6788034,-0.4481137,0.2688054
