OID_,ClipsFinal_DEM_Large_S3_RegD,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
920,-13,-5.159784331150472,20.513697047536478,-13.1988230,0.0035537,47.1074371,0.0835218,-0.4460543,4.0000000,-0.6103787,1.1340369,28.1487293,-0.2817298,1.1876018
921,-13,-5.152327691150472,20.513697047536478,-13.1980228,0.0027273,45.4545441,0.1000619,-0.4447238,4.0000000,-0.5986309,1.1360915,28.3421078,-0.2908168,1.1269051
922,-13,-5.144871051150472,20.513697047536478,-13.1971827,0.0019008,43.8016510,0.1142212,-0.4428850,4.0000000,-0.5841280,1.1380606,28.5251942,-0.3016421,1.0676070
923,-13,-5.137414411150472,20.513697047536478,-13.1963034,0.0010744,41.3223152,0.1252906,-0.4389104,4.0000000,-0.5648791,1.1399354,28.6991444,-0.3129416,1.0018038
924,-13,-5.129957771150472,20.513697047536478,-13.1953859,0.0001653,38.8429756,0.1342535,-0.4341041,4.0000000,-0.5426058,1.1417187,28.8621120,-0.3256025,0.9349497
925,-13,-5.122501131150472,20.513697047536478,-13.1944304,-0.0007438,37.1900826,0.1405294,-0.4284123,4.0000000,-0.5178078,1.1434002,29.0137329,-0.3390168,0.8695008
926,-13,-5.115044491150472,20.513697047536478,-13.1934404,-0.0017355,35.5371895,0.1451490,-0.4223568,4.0000000,-0.4912881,1.1449579,29.1546822,-0.3534254,0.8058106
927,-13,-5.107587851150472,20.513697047536478,-13.1924162,-0.0027273,33.0578499,0.1461292,-0.4142432,4.0000000,-0.4617169,1.1463960,29.2833748,-0.3667694,0.7412448
928,-13,-5.100131211150472,20.513697047536478,-13.1913586,-0.0038017,30.5785122,0.1457251,-0.4061423,4.0000000,-0.4308240,1.1477146,29.4011917,-0.3814606,0.6808557
929,-13,-5.614639371150472,20.506240407536477,-13.1440945,-0.0011570,31.4049587,-0.0854117,-0.5416023,4.0000000,-0.2533001,1.1008278,24.7213860,-0.8299044,1.8174273
930,-13,-5.607182731150472,20.506240407536477,-13.1470928,0.0017355,40.4958687,0.0158907,-0.5980647,4.0000000,-0.2947863,1.1009697,24.7371883,-0.9013430,1.8739523
931,-13,-5.599726091150472,20.506240407536477,-13.1500740,-0.0052893,19.0082645,0.1196845,-0.6537797,4.0000000,-0.3355739,1.1007941,24.7167492,-0.9719855,1.9518744
932,-13,-5.592269451150472,20.506240407536477,-13.1530304,-0.0023967,26.4462814,0.2297178,-0.7109880,4.0000000,-0.3784191,1.1003000,24.6613178,-1.0435569,2.0571022
933,-13,-5.584812811150472,20.506240407536477,-13.1559563,0.0004132,34.7107430,0.3435196,-0.7694612,4.0000000,-0.4221538,1.0995047,24.5710812,-1.1167686,2.1968930
934,-13,-5.577356171150472,20.506240407536477,-13.1588449,0.0033058,43.8016510,0.4623104,-0.8286595,4.0000000,-0.4668182,1.0983956,24.4426441,-1.1905009,2.3649457
935,-13,-5.569899531150472,20.506240407536477,-13.1616907,-0.0038843,22.3140488,0.5793868,-0.8859367,4.0000000,-0.5104746,1.0969810,24.2792568,-1.2613988,2.5560036
936,-13,-5.562442891150472,20.506240407536477,-13.1644869,-0.0011570,29.7520657,0.6977116,-0.9434681,4.0000000,-0.5543001,1.0952802,24.0816154,-1.3326361,2.7792010
937,-13,-5.554986251150472,20.506240407536477,-13.1672258,0.0014050,38.0165291,0.8143886,-0.9994335,4.0000000,-0.5969188,1.0933359,23.8504181,-1.4019481,3.0225558
938,-13,-5.547529611150471,20.506240407536477,-13.1699028,0.0041322,47.1074371,0.9280268,-1.0530818,4.0000000,-0.6389477,1.0911536,23.5898781,-1.4672158,3.2791767
939,-13,-5.540072971150471,20.506240407536477,-13.1725111,-0.0032231,23.1404953,1.0370533,-1.1040012,4.0000000,-0.6800202,1.0887805,23.3012962,-1.5279821,3.5439067
940,-13,-5.532616331150471,20.506240407536477,-13.1750460,-0.0007438,29.7520657,1.1406887,-1.1518832,4.0000000,-0.7204869,1.0862519,22.9883842,-1.5832796,3.8109026
941,-13,-5.525159691150471,20.506240407536477,-13.1774998,0.0016529,37.1900826,1.2364337,-1.1960795,4.0000000,-0.7592060,1.0836051,22.6550922,-1.6329530,4.0733876
942,-13,-5.517703051150471,20.506240407536477,-13.1798706,0.0039669,45.4545441,1.3181595,-1.2342017,4.0000000,-0.7936891,1.0808886,22.3056927,-1.6747142,4.3113813
943,-13,-5.510246411150471,20.506240407536477,-13.1821518,-0.0037190,20.6611576,1.3866631,-1.2663558,4.0000000,-0.8257279,1.0781454,21.9473495,-1.7069837,4.5194521
944,-13,-5.502789771150471,20.506240407536477,-13.1843405,-0.0014876,26.4462814,1.4450660,-1.2946481,4.0000000,-0.8553485,1.0754371,21.5858345,-1.7339476,4.7108016
945,-13,-5.495333131150471,20.506240407536477,-13.1864338,0.0005785,33.0578499,1.4864920,-1.3163890,5.0000000,-0.8804135,1.0727952,21.2241573,-1.7523644,4.8644934
946,-13,-5.487876491150471,20.506240407536477,-13.1884298,0.0025620,40.4958687,1.5117850,-1.3319581,4.0000000,-0.9017203,1.0702662,20.8716736,-1.7621959,4.9812293
947,-13,-5.480419851150471,20.506240407536477,-13.1903257,-0.0055372,13.2231407,1.5191952,-1.3411626,4.0000000,-0.9167846,1.0678775,20.5320644,-1.7655405,5.0590162
948,-13,-5.472963211150471,20.506240407536477,-13.1921206,-0.0036364,17.3553715,1.5117662,-1.3445271,4.0000000,-0.9283007,1.0656745,20.2131138,-1.7607536,5.0989437
949,-13,-5.465506571150471,20.506240407536477,-13.1938143,-0.0019835,22.3140488,1.4816588,-1.3396113,4.0000000,-0.9325666,1.0637010,19.9212818,-1.7466559,5.0877099
950,-13,-5.458049931150471,20.506240407536477,-13.1954069,-0.0004959,27.2727280,1.4380251,-1.3300010,4.0000000,-0.9329822,1.0619595,19.6599274,-1.7270198,5.0520077
951,-13,-5.450593291150471,20.506240407536477,-13.1968985,0.0010744,33.0578499,1.3798302,-1.3147550,4.0000000,-0.9283183,1.0604805,19.4344215,-1.7011918,4.9840002
952,-13,-5.443136651150471,20.506240407536477,-13.1982918,0.0025620,38.8429756,1.3073660,-1.2949234,4.0000000,-0.9189786,1.0592817,19.2498646,-1.6708683,4.8992767
953,-13,-5.435680011150471,20.506240407536477,-13.1995878,0.0038843,44.6280975,1.2204603,-1.2691227,4.0000000,-0.9051542,1.0583608,19.1060219,-1.6330912,4.7846498
954,-13,-5.428223371150471,20.506240407536477,-13.2007885,-0.0048760,13.2231407,1.1254998,-1.2402648,4.0000000,-0.8877636,1.0577320,19.0076923,-1.5927659,4.6633115
955,-13,-5.420766731150471,20.506240407536477,-13.2018967,-0.0037190,16.5289249,1.0204992,-1.2074775,4.0000000,-0.8668105,1.0573893,18.9538841,-1.5481443,4.5327196
956,-13,-5.413310091150471,20.506240407536477,-13.2029152,-0.0027273,19.8347111,0.9107059,-1.1724125,4.0000000,-0.8460931,1.0573393,18.9464264,-1.4987319,4.4039402
957,-13,-5.405853451150471,20.506240407536477,-13.2038479,-0.0019008,23.1404953,0.7953110,-1.1344172,4.0000000,-0.8223593,1.0575722,18.9828415,-1.4464749,4.2718000
958,-13,-5.398396811150471,20.506240407536477,-13.2046967,-0.0009917,27.2727280,0.6797721,-1.0946989,4.0000000,-0.7998479,1.0580684,19.0615978,-1.3895499,4.1404862
959,-13,-5.390940171150472,20.506240407536477,-13.2054653,-0.0002479,30.5785122,0.5644699,-1.0538423,4.0000000,-0.7776830,1.0588247,19.1805286,-1.3300016,4.0157948
960,-13,-5.383483531150471,20.506240407536477,-13.2061577,0.0004959,33.8842964,0.4504749,-1.0132107,4.0000000,-0.7576593,1.0598270,19.3355942,-1.2687619,3.9099193
961,-13,-5.376026891150472,20.506240407536477,-13.2067766,0.0011570,36.3636360,0.3397195,-0.9710047,4.0000000,-0.7358247,1.0610632,19.5260715,-1.2061847,3.7988892
962,-13,-5.368570251150472,20.506240407536477,-13.2073259,0.0017355,38.8429756,0.2340039,-0.9289986,4.0000000,-0.7146860,1.0625256,19.7477741,-1.1433114,3.6965935
963,-13,-5.361113611150472,20.506240407536477,-13.2078085,0.0022314,40.4958687,0.1381450,-0.8891022,4.0000000,-0.6977018,1.0641927,19.9966736,-1.0805026,3.6082063
964,-13,-5.353656971150472,20.506240407536477,-13.2082281,0.0027273,42.1487617,0.0533270,-0.8515306,4.0000000,-0.6854905,1.0660404,20.2689266,-1.0175707,3.5300281
965,-13,-5.346200331150472,20.506240407536477,-13.2085867,0.0030579,42.9752083,-0.0228541,-0.8146141,4.0000000,-0.6724475,1.0680639,20.5617771,-0.9567807,3.4492741
966,-13,-5.338743691150472,20.506240407536477,-13.2088881,0.0033884,43.8016510,-0.0908958,-0.7777115,4.0000000,-0.6589427,1.0702397,20.8697090,-0.8964802,3.3612723
967,-13,-5.331287051150472,20.506240407536477,-13.2091341,0.0037190,44.6280975,-0.1484051,-0.7425658,4.0000000,-0.6463497,1.0725428,21.1923122,-0.8387819,3.2727804
968,-13,-5.323830411150472,20.506240407536477,-13.2093277,0.0039669,45.4545441,-0.1931080,-0.7116136,4.0000000,-0.6390347,1.0749719,21.5248146,-0.7841925,3.1947930
969,-13,-5.316373771150472,20.506240407536477,-13.2094717,0.0040496,45.4545441,-0.2293293,-0.6822639,4.0000000,-0.6318378,1.0775142,21.8655720,-0.7326900,3.1144915
970,-13,-5.308917131150472,20.506240407536477,-13.2095671,0.0041322,45.4545441,-0.2543771,-0.6545019,4.0000000,-0.6252255,1.0801470,22.2115097,-0.6837783,3.0228236
971,-13,-5.301460491150472,20.506240407536477,-13.2096167,0.0041322,45.4545441,-0.2707634,-0.6296179,4.0000000,-0.6202393,1.0828472,22.5591698,-0.6389965,2.9334233
972,-13,-5.294003851150472,20.506240407536477,-13.2096214,0.0041322,45.4545441,-0.2757076,-0.6078700,5.0000000,-0.6189179,1.0855906,22.9063911,-0.5968221,2.8388798
973,-13,-5.286547211150472,20.506240407536477,-13.2095833,0.0040496,45.4545441,-0.2742047,-0.5874380,4.0000000,-0.6161258,1.0883667,23.2518368,-0.5587502,2.7367127
974,-13,-5.279090571150472,20.506240407536477,-13.2095022,0.0039669,45.4545441,-0.2658752,-0.5699008,4.0000000,-0.6145008,1.0911705,23.5928440,-0.5253007,2.6354210
975,-13,-5.271633931150472,20.506240407536477,-13.2093811,0.0038843,45.4545441,-0.2492093,-0.5557650,4.0000000,-0.6155124,1.0939918,23.9283905,-0.4960175,2.5328310
976,-13,-5.264177291150472,20.506240407536477,-13.2092190,0.0037190,45.4545441,-0.2292249,-0.5435275,4.0000000,-0.6180056,1.0968083,24.2591038,-0.4690494,2.4325068
977,-13,-5.256720651150472,20.506240407536477,-13.2090168,0.0035537,45.4545441,-0.2032445,-0.5347409,4.0000000,-0.6220711,1.0996103,24.5822201,-0.4474106,2.3347924
978,-13,-5.249264011150472,20.506240407536477,-13.2087755,0.0033058,45.4545441,-0.1755344,-0.5266303,4.0000000,-0.6243178,1.1023939,24.8967876,-0.4289428,2.2332070
979,-13,-5.241807371150472,20.506240407536477,-13.2084942,0.0031405,45.4545441,-0.1448295,-0.5213591,4.0000000,-0.6294038,1.1051430,25.2026463,-0.4133145,2.1390920
980,-13,-5.234350731150472,20.506240407536477,-13.2081738,0.0028926,44.6280975,-0.1120544,-0.5174916,4.0000000,-0.6340683,1.1078496,25.4991531,-0.4009149,2.0445850
981,-13,-5.226894091150472,20.506240407536477,-13.2078133,0.0026446,43.8016510,-0.0774126,-0.5171608,4.0000000,-0.6409457,1.1105044,25.7850170,-0.3933760,1.9642770
982,-13,-5.219437451150472,20.506240407536477,-13.2074127,0.0022314,42.9752083,-0.0465952,-0.5149695,4.0000000,-0.6431360,1.1131037,26.0618935,-0.3868030,1.8795952
983,-13,-5.211980811150472,20.506240407536477,-13.2069721,0.0018182,42.1487617,-0.0134337,-0.5158974,4.0000000,-0.6490108,1.1156605,26.3286839,-0.3827839,1.8066605
984,-13,-5.204524171150472,20.506240407536477,-13.2064905,0.0013223,41.3223152,0.0173705,-0.5174042,4.0000000,-0.6538581,1.1181620,26.5865021,-0.3809502,1.7420888
985,-13,-5.197067531150472,20.506240407536477,-13.2059669,0.0008264,40.4958687,0.0487788,-0.5197557,4.0000000,-0.6574379,1.1205950,26.8349133,-0.3820736,1.6781709
986,-13,-5.189610891150472,20.506240407536477,-13.2054024,0.0002479,38.8429756,0.0748990,-0.5192649,4.0000000,-0.6547007,1.1229719,27.0735474,-0.3838292,1.6070479
987,-13,-5.182154251150472,20.506240407536477,-13.2047949,-0.0003306,37.1900826,0.1014251,-0.5215903,4.0000000,-0.6544282,1.1252757,27.3023415,-0.3887523,1.5520868
988,-13,-5.174697611150472,20.506240407536477,-13.2041464,-0.0009917,35.5371895,0.1252452,-0.5227605,4.0000000,-0.6503237,1.1275115,27.5222626,-0.3951972,1.4940133
989,-13,-5.167240971150472,20.506240407536477,-13.2034550,-0.0017355,33.8842964,0.1458717,-0.5236343,4.0000000,-0.6443462,1.1296939,27.7331276,-0.4029222,1.4412689
990,-13,-5.159784331150472,20.506240407536477,-13.2027206,-0.0024793,32.2314034,0.1629012,-0.5223095,4.0000000,-0.6331963,1.1317956,27.9353180,-0.4114226,1.3804514
991,-13,-5.152327691150472,20.506240407536477,-13.2019453,-0.0033058,30.5785122,0.1801528,-0.5225093,4.0000000,-0.6230183,1.1338174,28.1281719,-0.4220004,1.3277097
992,-13,-5.144871051150472,20.506240407536477,-13.2011280,-0.0041322,28.9256191,0.1930340,-0.5202646,4.0000000,-0.6084347,1.1357654,28.3109207,-0.4320944,1.2685198
993,-13,-5.137414411150472,20.506240407536477,-13.2002697,-0.0049587,27.2727280,0.2031644,-0.5172021,4.0000000,-0.5902896,1.1376220,28.4848003,-0.4441147,1.2087228
994,-13,-5.129957771150472,20.506240407536477,-13.1993713,0.0042149,47.9338837,0.2088578,-0.5117362,4.0000000,-0.5680379,1.1393868,28.6478100,-0.4554343,1.1437588
995,-13,-5.122501131150472,20.506240407536477,-13.1984348,0.0033058,46.2809906,0.2124494,-0.5055334,4.0000000,-0.5436190,1.1410564,28.8004265,-0.4674478,1.0784839
996,-13,-5.115044491150472,20.506240407536477,-13.1974602,0.0023140,44.6280975,0.2139793,-0.4989507,4.0000000,-0.5176476,1.1426030,28.9416847,-0.4802539,1.0158428
997,-13,-5.107587851150472,20.506240407536477,-13.1964493,0.0013223,42.1487617,0.2123719,-0.4911208,4.0000000,-0.4887844,1.1440312,29.0720482,-0.4934573,0.9535152
998,-13,-5.100131211150472,20.506240407536477,-13.1954050,0.0001653,39.6694221,0.2083900,-0.4824924,4.0000000,-0.4584710,1.1453520,29.1895523,-0.5065139,0.8934728
999,-13,-5.092674571150472,20.506240407536477,-13.1943274,-0.0009091,37.1900826,0.2017218,-0.4728236,4.0000000,-0.4253207,1.1465471,29.2967834,-0.5203265,0.8348824
1000,-13,-5.085217931150472,20.506240407536477,-13.1932201,-0.0019835,34.7107430,0.1943335,-0.4637536,4.0000000,-0.3926541,1.1475996,29.3909454,-0.5348530,0.7836413
1001,-13,-5.077761291150472,20.506240407536477,-13.1920843,-0.0031405,32.2314034,0.1831532,-0.4527764,4.0000000,-0.3560745,1.1485105,29.4706039,-0.5494782,0.7330335
1002,-13,-5.070304651150472,20.506240407536477,-13.1909218,-0.0042149,29.7520657,0.1713030,-0.4426618,4.0000000,-0.3208240,1.1492583,29.5364590,-0.5644996,0.6924745
1003,-13,-5.062848011150472,20.506240407536477,-13.1897364,0.0045455,49.5867767,0.1560197,-0.4305589,4.0000000,-0.2832306,1.1498446,29.5890808,-0.5778874,0.6539285
1004,-13,-5.055391371150472,20.506240407536477,-13.1885281,0.0033884,47.1074371,0.1399614,-0.4192725,4.0000000,-0.2456626,1.1502867,29.6272755,-0.5928825,0.6250099
1005,-13,-5.047934731150472,20.506240407536477,-13.1873016,0.0021488,43.8016510,0.1212704,-0.4073741,4.0000000,-0.2062695,1.1505591,29.6504726,-0.6084787,0.6038458
1006,-13,-4.980824971150472,20.506240407536477,-13.1758032,0.0005785,39.6694221,-0.0871455,-0.3000477,4.0000000,0.1206962,1.1461295,29.2565346,-0.7207916,0.7161196
1007,-13,-5.614639371150472,20.498783767536480,-13.1457233,0.0004132,36.3636360,-0.0446993,-0.5527070,4.0000000,-0.2993222,1.1008861,24.7270088,-0.8060917,1.7874166
1008,-13,-5.607182731150472,20.498783767536480,-13.1487541,0.0033884,45.4545441,0.0554997,-0.6086990,4.0000000,-0.3380050,1.1008782,24.7267418,-0.8793929,1.8510629
1009,-13,-5.599726091150472,20.498783767536480,-13.1517649,-0.0036364,23.1404953,0.1590865,-0.6649840,4.0000000,-0.3771797,1.1005504,24.6895313,-0.9527883,1.9403292
1010,-13,-5.592269451150472,20.498783767536480,-13.1547499,-0.0007438,31.4049587,0.2661189,-0.7216946,4.0000000,-0.4162554,1.0999256,24.6176968,-1.0271339,2.0560987
1011,-13,-5.584812811150472,20.498783767536480,-13.1577034,0.0021488,40.4958687,0.3772955,-0.7788013,4.0000000,-0.4562320,1.0989932,24.5122299,-1.1013706,2.1973872
1012,-13,-5.577356171150472,20.498783767536480,-13.1606188,-0.0048760,19.8347111,0.4933304,-0.8377913,4.0000000,-0.4971489,1.0977436,24.3672657,-1.1784337,2.3749681
1013,-13,-5.569899531150472,20.498783767536480,-13.1634893,-0.0020661,27.2727280,0.6072139,-0.8942251,4.0000000,-0.5368099,1.0961986,24.1882000,-1.2516403,2.5696280
1014,-13,-5.562442891150472,20.498783767536480,-13.1663084,0.0006612,35.5371895,0.7213004,-0.9500296,4.0000000,-0.5764344,1.0943863,23.9763947,-1.3236247,2.7891157
1015,-13,-5.554986251150472,20.498783767536480,-13.1690712,0.0033884,44.6280975,0.8346769,-1.0051057,4.0000000,-0.6152496,1.0923389,23.7321529,-1.3949618,3.0323415
1016,-13,-5.547529611150471,20.498783767536480,-13.1717710,-0.0038843,21.4876041,0.9466327,-1.0584321,4.0000000,-0.6546866,1.0900598,23.4573822,-1.4621776,3.2897444
1017,-13,-5.540072971150471,20.498783767536480,-13.1744003,-0.0012397,28.9256191,1.0536259,-1.1090620,4.0000000,-0.6924883,1.0875970,23.1560936,-1.5256357,3.5550952
1018,-13,-5.532616331150471,20.498783767536480,-13.1769562,0.0012397,36.3636360,1.1542451,-1.1562601,4.0000000,-0.7288670,1.0849892,22.8303204,-1.5836532,3.8192308
1019,-13,-5.525159691150471,20.498783767536480,-13.1794319,0.0036364,44.6280975,1.2455020,-1.1991264,4.0000000,-0.7625937,1.0822698,22.4849510,-1.6356590,4.0733418
1020,-13,-5.517703051150471,20.498783767536480,-13.1818228,-0.0039669,20.6611576,1.3257511,-1.2371076,4.0000000,-0.7933787,1.0794871,22.1243191,-1.6808367,4.3093243
1021,-13,-5.510246411150471,20.498783767536480,-13.1841249,-0.0016529,26.4462814,1.3914459,-1.2689241,4.0000000,-0.8205510,1.0767025,21.7562675,-1.7172973,4.5153208
1022,-13,-5.502789771150471,20.498783767536480,-13.1863356,0.0004959,33.0578499,1.4432710,-1.2951033,4.0000000,-0.8443305,1.0739579,21.3838692,-1.7458761,4.6911073
1023,-13,-5.495333131150471,20.498783767536480,-13.1884508,0.0025620,40.4958687,1.4815413,-1.3158822,5.0000000,-0.8650496,1.0712765,21.0141277,-1.7667149,4.8359146
1024,-13,-5.487876491150471,20.498783767536480,-13.1904688,-0.0054545,13.2231407,1.5047525,-1.3311518,5.0000000,-0.8817245,1.0687214,20.6536636,-1.7805792,4.9492526
1025,-13,-5.480419851150471,20.498783767536480,-13.1923885,-0.0034711,18.1818180,1.5055503,-1.3382580,4.0000000,-0.8909807,1.0663105,20.3058281,-1.7855355,5.0118537
1026,-13,-5.472963211150471,20.498783767536480,-13.1942072,-0.0015702,23.1404953,1.4944447,-1.3407713,4.0000000,-0.8974986,1.0640969,19.9808998,-1.7840439,5.0462747
1027,-13,-5.465506571150471,20.498783767536480,-13.1959267,0.0001653,28.9256191,1.4655342,-1.3369015,4.0000000,-0.8987740,1.0621147,19.6838169,-1.7750291,5.0435753
1028,-13,-5.458049931150471,20.498783767536480,-13.1975470,0.0017355,34.7107430,1.4199696,-1.3270271,4.0000000,-0.8950760,1.0603598,19.4162655,-1.7589780,5.0072198
1029,-13,-5.450593291150471,20.498783767536480,-13.1990671,0.0033058,41.3223152,1.3546416,-1.3095280,4.0000000,-0.8839867,1.0588785,19.1867123,-1.7350693,4.9263463
1030,-13,-5.443136651150471,20.498783767536480,-13.2004910,-0.0052066,12.3966942,1.2842735,-1.2911413,4.0000000,-0.8719931,1.0576727,18.9982033,-1.7102895,4.8540945
1031,-13,-5.435680011150471,20.498783767536480,-13.2018185,-0.0039669,15.7024794,1.1967163,-1.2660835,4.0000000,-0.8554232,1.0567433,18.8515339,-1.6767437,4.7503467
1032,-13,-5.428223371150471,20.498783767536480,-13.2030535,-0.0027273,19.8347111,1.1010976,-1.2375027,4.0000000,-0.8356696,1.0561039,18.7498207,-1.6393358,4.6344600
1033,-13,-5.420766731150471,20.498783767536480,-13.2041969,-0.0014876,23.9669418,0.9934190,-1.2043949,4.0000000,-0.8105776,1.0557554,18.6937637,-1.5982122,4.5065980
1034,-13,-5.413310091150471,20.498783767536480,-13.2052536,-0.0004132,28.0991745,0.8883484,-1.1723050,4.0000000,-0.7893689,1.0556976,18.6841774,-1.5552412,4.4003620
1035,-13,-5.405853451150471,20.498783767536480,-13.2062254,0.0004959,32.2314034,0.7733223,-1.1354607,4.0000000,-0.7646557,1.0559080,18.7193871,-1.5062658,4.2801890
1036,-13,-5.398396811150471,20.498783767536480,-13.2071152,0.0014050,36.3636360,0.6610149,-1.0989752,4.0000000,-0.7416977,1.0563889,18.7969265,-1.4562526,4.1742878
1037,-13,-5.390940171150472,20.498783767536480,-13.2079277,0.0021488,39.6694221,0.5462317,-1.0597986,4.0000000,-0.7181544,1.0571349,18.9149036,-1.4014428,4.0635424
1038,-13,-5.383483531150471,20.498783767536480,-13.2086649,0.0028926,42.9752083,0.4362376,-1.0225635,4.0000000,-0.6990281,1.0581226,19.0712185,-1.3460988,3.9793453
1039,-13,-5.376026891150472,20.498783767536480,-13.2093306,0.0035537,45.4545441,0.3278778,-0.9830541,4.0000000,-0.6783718,1.0593433,19.2623463,-1.2877363,3.8851902
1040,-13,-5.368570251150472,20.498783767536480,-13.2099276,0.0042149,47.9338837,0.2257771,-0.9439188,4.0000000,-0.6595599,1.0607843,19.4839783,-1.2282777,3.7967925
1041,-13,-5.361113611150472,20.498783767536480,-13.2104607,-0.0052066,14.0495872,0.1338691,-0.9073085,4.0000000,-0.6455612,1.0624225,19.7338848,-1.1690557,3.7235436
1042,-13,-5.353656971150472,20.498783767536480,-13.2109308,-0.0046281,16.5289249,0.0526044,-0.8735070,4.0000000,-0.6361229,1.0642488,20.0063686,-1.1108911,3.6634645
1043,-13,-5.346200331150472,20.498783767536480,-13.2113419,-0.0042149,19.0082645,-0.0199947,-0.8397344,4.0000000,-0.6278868,1.0662507,20.3003788,-1.0515820,3.5947547
1044,-13,-5.338743691150472,20.498783767536480,-13.2116957,-0.0038843,20.6611576,-0.0845201,-0.8057950,4.0000000,-0.6178269,1.0683986,20.6111164,-0.9937630,3.5150757
1045,-13,-5.331287051150472,20.498783767536480,-13.2119951,-0.0035537,22.3140488,-0.1367518,-0.7746437,4.0000000,-0.6101900,1.0706836,20.9347401,-0.9390973,3.4373372
1046,-13,-5.323830411150472,20.498783767536480,-13.2122431,-0.0033058,23.9669418,-0.1793538,-0.7460017,4.0000000,-0.6057402,1.0730917,21.2674599,-0.8862631,3.3639772
1047,-13,-5.316373771150472,20.498783767536480,-13.2124414,-0.0032231,24.7933884,-0.2117332,-0.7203339,4.0000000,-0.6038312,1.0755973,21.6094456,-0.8368367,3.2941995
1048,-13,-5.308917131150472,20.498783767536480,-13.2125912,-0.0031405,25.6198349,-0.2305339,-0.6970638,4.0000000,-0.6031986,1.0781908,21.9564114,-0.7909290,3.2115252
1049,-13,-5.301460491150472,20.498783767536480,-13.2126951,-0.0031405,26.4462814,-0.2407069,-0.6756080,4.0000000,-0.6027991,1.0808547,22.3047523,-0.7484170,3.1224155
1050,-13,-5.294003851150472,20.498783767536480,-13.2127533,-0.0031405,27.2727280,-0.2387460,-0.6574826,4.0000000,-0.6059479,1.0835714,22.6535168,-0.7090173,3.0276637
1051,-13,-5.286547211150472,20.498783767536480,-13.2127676,-0.0032231,27.2727280,-0.2314784,-0.6412748,5.0000000,-0.6080091,1.0863311,22.9995823,-0.6745405,2.9318984
1052,-13,-5.279090571150472,20.498783767536480,-13.2127390,-0.0033058,27.2727280,-0.2187645,-0.6264285,4.0000000,-0.6101414,1.0891101,23.3425465,-0.6427156,2.8307064
1053,-13,-5.271633931150472,20.498783767536480,-13.2126684,-0.0033884,27.2727280,-0.1981931,-0.6145623,4.0000000,-0.6143570,1.0918916,23.6799278,-0.6147676,2.7277968
1054,-13,-5.264177291150472,20.498783767536480,-13.2125568,-0.0034711,27.2727280,-0.1724135,-0.6064165,4.0000000,-0.6219395,1.0946727,24.0105000,-0.5908935,2.6350815
1055,-13,-5.256720651150472,20.498783767536480,-13.2124033,-0.0035537,27.2727280,-0.1418342,-0.5998611,4.0000000,-0.6292573,1.0974422,24.3330956,-0.5704650,2.5370703
1056,-13,-5.249264011150472,20.498783767536480,-13.2122087,-0.0037190,27.2727280,-0.1103750,-0.5937836,4.0000000,-0.6341040,1.1001844,24.6479855,-0.5534632,2.4361699
1057,-13,-5.241807371150472,20.498783767536480,-13.2119732,-0.0038017,27.2727280,-0.0751679,-0.5907620,4.0000000,-0.6418151,1.1028893,24.9533405,-0.5397089,2.3437209
1058,-13,-5.234350731150472,20.498783767536480,-13.2116966,-0.0039669,27.2727280,-0.0382790,-0.5890926,4.0000000,-0.6494438,1.1055551,25.2485275,-0.5287414,2.2527993
1059,-13,-5.226894091150472,20.498783767536480,-13.2113781,-0.0041322,27.2727280,-0.0026468,-0.5883283,4.0000000,-0.6569659,1.1081733,25.5339622,-0.5196907,2.1693790
1060,-13,-5.219437451150472,20.498783767536480,-13.2110176,-0.0044628,26.4462814,0.0322075,-0.5883395,4.0000000,-0.6617194,1.1107317,25.8097057,-0.5149596,2.0893366
1061,-13,-5.211980811150472,20.498783767536480,-13.2106152,-0.0047934,25.6198349,0.0689142,-0.5906336,4.0000000,-0.6696802,1.1132350,26.0761013,-0.5115869,2.0193608
1062,-13,-5.204524171150472,20.498783767536480,-13.2101707,-0.0052066,24.7933884,0.1020798,-0.5928834,4.0000000,-0.6745123,1.1156957,26.3324413,-0.5112545,1.9558587
1063,-13,-5.197067531150472,20.498783767536480,-13.2096815,0.0043802,49.5867767,0.1346090,-0.5955369,4.0000000,-0.6780458,1.1180966,26.5799122,-0.5130279,1.8944675
1064,-13,-5.189610891150472,20.498783767536480,-13.2091503,0.0038843,47.9338837,0.1624759,-0.5966356,4.0000000,-0.6769820,1.1204308,26.8177147,-0.5162891,1.8315017
1065,-13,-5.182154251150472,20.498783767536480,-13.2085743,0.0033058,46.2809906,0.1904527,-0.5994903,4.0000000,-0.6781459,1.1226971,27.0459042,-0.5208347,1.7806177
1066,-13,-5.174697611150472,20.498783767536480,-13.2079544,0.0026446,44.6280975,0.2137899,-0.6003678,4.0000000,-0.6734314,1.1248878,27.2641010,-0.5273043,1.7238742
1067,-13,-5.167240971150472,20.498783767536480,-13.2072906,0.0019835,42.9752083,0.2344193,-0.6010153,4.0000000,-0.6678322,1.1270195,27.4746723,-0.5341984,1.6718692
