OID_,ClipsFinal_DEM_Large_S3_RegC,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2785,-13,-4.727299211150472,18.149942167536480,-13.2792120,0.0033058,39.6694221,0.9681858,-1.5262163,4.0000000,-0.5445843,1.0459938,17.0416031,-2.5078483,8.2200260
2786,-13,-4.719842571150472,18.149942167536480,-13.2773867,0.0015702,32.2314034,0.9215702,-1.4935423,4.0000000,-0.5933194,1.0465243,17.1360760,-2.3937654,7.9331789
2787,-13,-4.712385931150472,18.149942167536480,-13.2754993,-0.0004132,24.7933884,0.8834342,-1.4592754,4.0000000,-0.6462350,1.0471370,17.2465820,-2.2723157,7.6178379
2788,-13,-4.704929291150472,18.149942167536480,-13.2735510,-0.0023140,18.1818180,0.8481894,-1.4233338,4.0000000,-0.7000400,1.0478545,17.3723984,-2.1466274,7.2853851
2789,-13,-4.697472651150472,18.149942167536480,-13.2715435,-0.0042149,12.3966942,0.8134135,-1.3848315,4.0000000,-0.7546086,1.0486368,17.5092125,-2.0150545,6.9313540
2790,-13,-4.690016011150472,18.149942167536480,-13.2694807,0.0038017,43.8016510,0.7816868,-1.3449352,4.0000000,-0.8059373,1.0494647,17.6542606,-1.8839331,6.5631461
2791,-13,-4.682559371150472,18.149942167536480,-13.2673655,0.0015702,34.7107430,0.7516347,-1.3027414,4.0000000,-0.8534849,1.0503651,17.8078098,-1.7519981,6.1742826
2792,-13,-4.675102731150472,18.149942167536480,-13.2651987,-0.0005785,26.4462814,0.7147126,-1.2567830,4.0000000,-0.8945920,1.0513064,17.9688282,-1.6189740,5.7691865
2793,-13,-4.667646091150472,18.149942167536480,-13.2629843,-0.0026446,19.0082645,0.6820908,-1.2106324,4.0000000,-0.9303645,1.0522623,18.1286983,-1.4909003,5.3643532
2794,-13,-4.660189451150472,18.149942167536480,-13.2607241,-0.0047934,12.3966942,0.6451544,-1.1614629,4.0000000,-0.9562405,1.0532382,18.2926769,-1.3666854,4.9485860
2795,-13,-4.652732811150472,18.149942167536480,-13.2584219,0.0028099,41.3223152,0.6003683,-1.1080742,4.0000000,-0.9749488,1.0542194,18.4551620,-1.2411996,4.5231843
2796,-13,-4.645276171150472,18.149942167536480,-13.2560797,0.0004959,32.2314034,0.5464772,-1.0498416,4.0000000,-0.9834515,1.0551671,18.6087322,-1.1162317,4.0887971
2797,-13,-4.637819531150472,18.149942167536480,-13.2537012,-0.0019008,23.1404953,0.4987169,-0.9929918,4.0000000,-0.9866955,1.0560753,18.7555313,-0.9992881,3.6766138
2798,-13,-4.630362891150472,18.149942167536480,-13.2512894,-0.0042149,14.8760328,0.4425294,-0.9308265,4.0000000,-0.9807457,1.0569302,18.8942738,-0.8809073,3.2598095
2799,-13,-4.622906251150471,18.149942167536480,-13.2488489,0.0033058,43.8016510,0.3827034,-0.8667960,4.0000000,-0.9679786,1.0577047,19.0181293,-0.7656134,2.8652103
2800,-13,-4.615449611150471,18.149942167536480,-13.2463827,0.0009091,34.7107430,0.3197154,-0.7996978,4.0000000,-0.9492656,1.0584050,19.1270599,-0.6501300,2.4869983
2801,-13,-4.607992971150471,18.149942167536480,-13.2438936,-0.0015702,25.6198349,0.2559003,-0.7316017,4.0000000,-0.9249661,1.0589858,19.2203522,-0.5382373,2.1405845
2802,-13,-4.600536331150471,18.149942167536480,-13.2413883,-0.0040496,16.5289249,0.1913231,-0.6614021,4.0000000,-0.8951414,1.0594497,19.2918530,-0.4276627,1.8212657
2803,-13,-4.593079691150471,18.149942167536480,-13.2388678,0.0033884,44.6280975,0.1289099,-0.5911615,4.0000000,-0.8627293,1.0597967,19.3458309,-0.3195938,1.5400729
2804,-13,-4.585623051150471,18.149942167536480,-13.2363386,0.0009091,35.5371895,0.0662129,-0.5197488,4.0000000,-0.8276296,1.0599921,19.3771114,-0.2118680,1.2979473
2805,-13,-5.174697611150473,18.142485527536483,-13.2371731,0.0018182,36.3636360,-0.7405618,-0.4167804,4.0000000,0.3396383,1.0891166,23.3459167,-1.1731992,2.7882576
2806,-13,-5.167240971150473,18.142485527536483,-13.2395086,0.0042149,44.6280975,-0.6183377,-0.4755584,5.0000000,0.2635652,1.0913198,23.6110592,-1.2146819,2.7208078
2807,-13,-5.159784331150473,18.142485527536483,-13.2418518,-0.0033884,23.1404953,-0.4914396,-0.5341538,5.0000000,0.1866943,1.0932384,23.8406792,-1.2550019,2.6768548
2808,-13,-5.152327691150473,18.142485527536483,-13.2441959,-0.0009917,29.7520657,-0.3594065,-0.5928249,5.0000000,0.1083044,1.0948769,24.0364895,-1.2939543,2.6579051
2809,-13,-5.144871051150472,18.142485527536483,-13.2465363,0.0011570,36.3636360,-0.2217168,-0.6512353,5.0000000,0.0283384,1.0962595,24.1969776,-1.3308090,2.6616843
2810,-13,-5.137414411150472,18.142485527536483,-13.2488670,0.0033884,43.8016510,-0.0813671,-0.7088077,4.0000000,-0.0512940,1.0973569,24.3227024,-1.3663213,2.6921320
2811,-13,-5.129957771150472,18.142485527536483,-13.2511826,-0.0043802,22.3140488,0.0603653,-0.7646556,4.0000000,-0.1318075,1.0981504,24.4142818,-1.3975037,2.7461510
2812,-13,-5.122501131150472,18.142485527536483,-13.2534761,-0.0020661,28.0991745,0.1975321,-0.8170866,4.0000000,-0.2092089,1.0986590,24.4727325,-1.4249643,2.8213153
2813,-13,-5.115044491150472,18.142485527536483,-13.2557430,0.0001653,34.7107430,0.3337901,-0.8679368,4.0000000,-0.2860778,1.0989045,24.5017185,-1.4497958,2.9188690
2814,-13,-5.107587851150472,18.142485527536483,-13.2579775,0.0023967,42.1487617,0.4674307,-0.9170309,4.0000000,-0.3609144,1.0989081,24.5007133,-1.4731475,3.0377762
2815,-13,-5.100131211150472,18.142485527536483,-13.2601757,-0.0053719,17.3553715,0.5938036,-0.9624382,4.0000000,-0.4315494,1.0986754,24.4722290,-1.4933270,3.1671758
2816,-13,-5.092674571150472,18.142485527536483,-13.2623320,-0.0032231,22.3140488,0.7122075,-1.0041480,4.0000000,-0.4983384,1.0982202,24.4205437,-1.5099577,3.3029499
2817,-13,-5.085217931150472,18.142485527536483,-13.2644424,-0.0012397,28.0991745,0.8221428,-1.0427597,4.0000000,-0.5602263,1.0975825,24.3465519,-1.5252930,3.4456420
2818,-13,-5.077761291150472,18.142485527536483,-13.2665033,0.0008264,34.7107430,0.9263985,-1.0782562,4.0000000,-0.6195408,1.0967875,24.2533054,-1.5369718,3.5847306
2819,-13,-5.070304651150472,18.142485527536483,-13.2685118,0.0028099,41.3223152,1.0240985,-1.1117026,4.0000000,-0.6745663,1.0958418,24.1429005,-1.5488389,3.7286217
2820,-13,-5.062848011150472,18.142485527536483,-13.2704630,-0.0052066,19.0082645,1.1152203,-1.1425204,4.0000000,-0.7263740,1.0947750,24.0177689,-1.5586668,3.8689911
2821,-13,-5.055391371150472,18.142485527536483,-13.2723560,-0.0033058,23.9669418,1.1905730,-1.1675452,4.0000000,-0.7702273,1.0936208,23.8808727,-1.5648631,3.9859054
2822,-13,-5.047934731150472,18.142485527536483,-13.2741871,-0.0014050,28.9256191,1.2635758,-1.1919634,4.0000000,-0.8117079,1.0924075,23.7362690,-1.5722190,4.1054602
2823,-13,-5.040478091150472,18.142485527536483,-13.2759562,0.0003306,34.7107430,1.3343809,-1.2157618,4.0000000,-0.8511642,1.0911360,23.5825806,-1.5803593,4.2265487
2824,-13,-5.033021451150472,18.142485527536483,-13.2776585,0.0019835,40.4958687,1.3948447,-1.2361035,4.0000000,-0.8845766,1.0898174,23.4233055,-1.5876304,4.3314385
2825,-13,-5.025564811150472,18.142485527536483,-13.2792950,0.0035537,46.2809906,1.4493855,-1.2541319,4.0000000,-0.9153479,1.0884991,23.2628555,-1.5929160,4.4242640
2826,-13,-5.018108171150472,18.142485527536483,-13.2808638,-0.0048760,19.0082645,1.5039458,-1.2721587,4.0000000,-0.9456995,1.0871633,23.0981674,-1.5986181,4.5189729
2827,-13,-5.010651531150472,18.142485527536483,-13.2823620,-0.0034711,23.1404953,1.5575862,-1.2899538,4.0000000,-0.9752350,1.0858238,22.9313164,-1.6046726,4.6148806
2828,-13,-5.003194891150472,18.142485527536483,-13.2837906,-0.0019835,27.2727280,1.6058900,-1.3060549,4.0000000,-1.0018220,1.0844973,22.7656307,-1.6102878,4.7027431
2829,-13,-4.995738251150472,18.142485527536483,-13.2851467,-0.0006612,32.2314034,1.6557804,-1.3224089,4.0000000,-1.0295702,1.0831747,22.5977974,-1.6152476,4.7927575
2830,-13,-4.988281611150472,18.142485527536483,-13.2864304,0.0004959,36.3636360,1.7038547,-1.3382523,4.0000000,-1.0563931,1.0818580,22.4299469,-1.6201115,4.8819962
2831,-13,-4.980824971150472,18.142485527536483,-13.2876396,0.0017355,40.4958687,1.7587588,-1.3563861,4.0000000,-1.0863802,1.0805556,22.2632618,-1.6263920,4.9892182
2832,-13,-4.973368331150472,18.142485527536483,-13.2887745,0.0028926,44.6280975,1.8116627,-1.3737487,4.0000000,-1.1162618,1.0792670,22.0949650,-1.6312355,5.0936608
2833,-13,-4.965911691150472,18.142485527536483,-13.2898321,0.0038843,47.9338837,1.8625510,-1.3902740,4.0000000,-1.1465563,1.0779804,21.9260406,-1.6339920,5.1947150
2834,-13,-4.958455051150472,18.142485527536483,-13.2908125,-0.0052066,16.5289249,1.9162720,-1.4082125,4.0000000,-1.1775100,1.0766946,21.7566433,-1.6389151,5.3105097
2835,-13,-4.950998411150472,18.142485527536483,-13.2917137,-0.0042975,19.8347111,1.9736354,-1.4274068,4.0000000,-1.2115550,1.0754137,21.5854397,-1.6432586,5.4398108
2836,-13,-4.943541771150472,18.142485527536483,-13.2925348,-0.0034711,23.1404953,2.0283792,-1.4461170,4.0000000,-1.2449775,1.0741287,21.4118958,-1.6472566,5.5709567
2837,-13,-4.936085131150472,18.142485527536483,-13.2932739,-0.0028099,25.6198349,2.0804451,-1.4648523,4.0000000,-1.2774284,1.0728315,21.2344780,-1.6522764,5.7104516
2838,-13,-4.928628491150472,18.142485527536483,-13.2939301,-0.0020661,28.0991745,2.1334128,-1.4849908,4.0000000,-1.3088602,1.0715193,21.0528374,-1.6611215,5.8686185
2839,-13,-4.921171851150472,18.142485527536483,-13.2945023,-0.0014876,29.7520657,2.1778572,-1.5037460,4.0000000,-1.3363254,1.0701823,20.8681335,-1.6711665,6.0269332
2840,-13,-4.913715211150472,18.142485527536483,-13.2949877,-0.0009917,31.4049587,2.2232945,-1.5244248,4.0000000,-1.3621603,1.0688343,20.6775398,-1.6866891,6.2106915
2841,-13,-4.906258571150472,18.142485527536483,-13.2953863,-0.0004959,33.0578499,2.2655747,-1.5459539,4.0000000,-1.3849229,1.0674745,20.4822483,-1.7069850,6.4141464
2842,-13,-4.898801931150472,18.142485527536483,-13.2956963,-0.0001653,33.8842964,2.2962244,-1.5660850,4.0000000,-1.4003137,1.0660914,20.2823257,-1.7318561,6.6210527
2843,-13,-4.891345291150472,18.142485527536483,-13.2959156,0.0000826,34.7107430,2.3201079,-1.5863776,4.0000000,-1.4081787,1.0646913,20.0786953,-1.7645764,6.8418603
2844,-13,-4.883888651150472,18.142485527536483,-13.2960434,0.0003306,35.5371895,2.3288672,-1.6049347,4.0000000,-1.4057916,1.0632906,19.8696365,-1.8040776,7.0658493
2845,-13,-4.876432011150472,18.142485527536483,-13.2960796,0.0004132,35.5371895,2.3296490,-1.6231362,5.0000000,-1.3950820,1.0618870,19.6577282,-1.8511903,7.2977877
2846,-13,-4.868975371150472,18.142485527536483,-13.2960224,0.0004132,34.7107430,2.3160858,-1.6399653,4.0000000,-1.3724886,1.0604789,19.4449883,-1.9074420,7.5348821
2847,-13,-4.861518731150472,18.142485527536483,-13.2958708,0.0003306,33.8842964,2.2935886,-1.6563978,4.0000000,-1.3402913,1.0590910,19.2304802,-1.9725043,7.7804933
2848,-13,-4.854062091150472,18.142485527536483,-13.2956257,0.0001653,32.2314034,2.2561736,-1.6704490,4.0000000,-1.2954216,1.0577331,19.0160503,-2.0454764,8.0161171
2849,-13,-4.846605451150472,18.142485527536483,-13.2952852,-0.0002479,30.5785122,2.2052999,-1.6822239,4.0000000,-1.2381865,1.0564001,18.8041134,-2.1262615,8.2403059
2850,-13,-4.839148811150472,18.142485527536483,-13.2948513,-0.0007438,28.0991745,2.1507125,-1.6934191,4.0000000,-1.1739045,1.0551084,18.5967598,-2.2129335,8.4606228
2851,-13,-4.831692171150472,18.142485527536483,-13.2943220,-0.0013223,24.7933884,2.0825484,-1.7020817,4.0000000,-1.0990617,1.0538802,18.3960304,-2.3051016,8.6682711
2852,-13,-4.824235531150472,18.142485527536483,-13.2936993,-0.0019835,21.4876041,2.0061030,-1.7084178,4.0000000,-1.0171250,1.0527185,18.2042789,-2.3997107,8.8568745
2853,-13,-4.816778891150472,18.142485527536483,-13.2929840,-0.0028099,18.1818180,1.9196022,-1.7113637,4.0000000,-0.9302908,1.0516337,18.0218334,-2.4924366,9.0162420
2854,-13,-4.809322251150472,18.142485527536483,-13.2921762,-0.0036364,14.8760328,1.8325082,-1.7127067,4.0000000,-0.8431708,1.0506402,17.8533783,-2.5822425,9.1557064
2855,-13,-4.801865611150472,18.142485527536483,-13.2912779,-0.0046281,11.5702477,1.7393526,-1.7098542,4.0000000,-0.7564485,1.0497416,17.7003098,-2.6632600,9.2492733
2856,-13,-4.794408971150472,18.142485527536483,-13.2902908,-0.0055372,9.0909090,1.6462355,-1.7044017,4.0000000,-0.6761625,1.0489452,17.5625496,-2.7326410,9.3118744
2857,-13,-4.786952331150472,18.142485527536483,-13.2892170,0.0033058,41.3223152,1.5610864,-1.6987675,4.0000000,-0.6054399,1.0482682,17.4434261,-2.7920952,9.3640032
2858,-13,-4.779495691150472,18.142485527536483,-13.2880573,0.0020661,35.5371895,1.4699738,-1.6879646,4.0000000,-0.5417911,1.0477009,17.3444500,-2.8341382,9.3618021
2859,-13,-4.772039051150472,18.142485527536483,-13.2868147,0.0007438,29.7520657,1.3867351,-1.6752257,4.0000000,-0.4925151,1.0472358,17.2626305,-2.8579361,9.3264980
2860,-13,-4.764582411150472,18.142485527536483,-13.2854910,-0.0004959,24.7933884,1.3074660,-1.6600996,4.0000000,-0.4568809,1.0469060,17.2031555,-2.8633184,9.2609663
2861,-13,-4.757125771150472,18.142485527536483,-13.2840881,-0.0019008,19.8347111,1.2404555,-1.6441110,4.0000000,-0.4382543,1.0466946,17.1651936,-2.8499677,9.1702576
2862,-13,-4.749669131150472,18.142485527536483,-13.2826090,-0.0034711,14.8760328,1.1699449,-1.6233219,4.0000000,-0.4315225,1.0465934,17.1481819,-2.8151212,9.0316381
2863,-13,-4.742212491150472,18.142485527536483,-13.2810555,-0.0050413,10.7438021,1.1145868,-1.6026622,5.0000000,-0.4415759,1.0466189,17.1521835,-2.7637484,8.8759718
2864,-13,-4.734755851150472,18.142485527536483,-13.2794304,0.0034711,40.4958687,1.0638708,-1.5788373,5.0000000,-0.4640017,1.0467623,17.1768341,-2.6936729,8.6787338
2865,-13,-4.727299211150472,18.142485527536483,-13.2777357,0.0018182,33.0578499,1.0190600,-1.5535244,4.0000000,-0.4975144,1.0470256,17.2235718,-2.6095343,8.4609823
2866,-13,-4.719842571150472,18.142485527536483,-13.2759733,0.0000826,26.4462814,0.9756173,-1.5248197,4.0000000,-0.5386800,1.0473814,17.2880058,-2.5109594,8.2057123
2867,-13,-4.712385931150472,18.142485527536483,-13.2741470,-0.0018182,19.8347111,0.9416500,-1.4960086,4.0000000,-0.5872019,1.0478445,17.3692169,-2.4048154,7.9392338
2868,-13,-4.704929291150472,18.142485527536483,-13.2722578,-0.0036364,14.0495872,0.9080627,-1.4640038,4.0000000,-0.6384485,1.0484173,17.4690723,-2.2895591,7.6399937
2869,-13,-4.697472651150472,18.142485527536483,-13.2703085,-0.0055372,9.0909090,0.8742409,-1.4291191,4.0000000,-0.6916834,1.0490654,17.5829468,-2.1665549,7.3148727
2870,-13,-4.690016011150472,18.142485527536483,-13.2683010,0.0025620,38.0165291,0.8436946,-1.3924788,4.0000000,-0.7436661,1.0497919,17.7080460,-2.0412917,6.9694028
2871,-13,-4.682559371150472,18.142485527536483,-13.2662382,0.0004132,29.7520657,0.8158975,-1.3540581,4.0000000,-0.7942291,1.0505968,17.8468246,-1.9138873,6.6061373
2872,-13,-4.675102731150472,18.142485527536483,-13.2641220,-0.0016529,22.3140488,0.7758859,-1.3105072,4.0000000,-0.8376272,1.0514596,17.9932461,-1.7833871,6.2186389
2873,-13,-4.667646091150472,18.142485527536483,-13.2619553,-0.0036364,15.7024794,0.7400935,-1.2657442,4.0000000,-0.8762186,1.0523496,18.1428623,-1.6552699,5.8186960
2874,-13,-4.660189451150472,18.142485527536483,-13.2597408,0.0042149,46.2809906,0.6998405,-1.2180256,4.0000000,-0.9073556,1.0532851,18.2989407,-1.5286956,5.4080200
2875,-13,-4.652732811150472,18.142485527536483,-13.2574797,0.0019008,37.1900826,0.6531471,-1.1658671,4.0000000,-0.9304497,1.0542302,18.4553642,-1.4012843,4.9780836
2876,-13,-4.645276171150472,18.142485527536483,-13.2551765,-0.0004132,28.0991745,0.6020048,-1.1107250,4.0000000,-0.9465892,1.0551544,18.6054478,-1.2748610,4.5451698
2877,-13,-4.637819531150472,18.142485527536483,-13.2528343,-0.0027273,19.8347111,0.5478663,-1.0529387,4.0000000,-0.9533289,1.0560608,18.7540455,-1.1525486,4.1127477
2878,-13,-4.630362891150472,18.142485527536483,-13.2504559,-0.0050413,12.3966942,0.4907487,-0.9919630,4.0000000,-0.9543318,1.0569317,18.8934669,-1.0295942,3.6815615
2879,-13,-4.622906251150471,18.142485527536483,-13.2480440,0.0025620,40.4958687,0.4278073,-0.9275960,4.0000000,-0.9457497,1.0577489,19.0226364,-0.9094422,3.2605646
2880,-13,-4.615449611150471,18.142485527536483,-13.2456026,0.0001653,31.4049587,0.3665344,-0.8618895,4.0000000,-0.9327378,1.0584861,19.1396866,-0.7910412,2.8571351
2881,-13,-4.607992971150471,18.142485527536483,-13.2431364,-0.0023140,22.3140488,0.2988156,-0.7916427,4.0000000,-0.9115586,1.0591295,19.2410679,-0.6717269,2.4684157
2882,-13,-4.600536331150471,18.142485527536483,-13.2406483,-0.0047934,14.0495872,0.2352632,-0.7215160,4.0000000,-0.8860031,1.0596573,19.3236809,-0.5570289,2.1114466
2883,-13,-4.593079691150471,18.142485527536483,-13.2381439,0.0027273,42.1487617,0.1717090,-0.6496262,4.0000000,-0.8560630,1.0600790,19.3887177,-0.4431894,1.7856591
2884,-13,-4.585623051150471,18.142485527536483,-13.2356253,0.0002479,33.0578499,0.1080397,-0.5759711,4.0000000,-0.8215066,1.0603673,19.4354897,-0.3304356,1.4956970
2885,-13,-4.578166411150471,18.142485527536483,-13.2330990,-0.0022314,23.9669418,0.0462087,-0.5011472,4.0000000,-0.7843947,1.0605145,19.4569569,-0.2178996,1.2445519
2886,-13,-5.174697611150473,18.135028887536482,-13.2349234,-0.0004132,29.7520657,-0.8253952,-0.4050508,5.0000000,0.4162456,1.0893924,23.3790131,-1.2263471,2.9619706
2887,-13,-5.167240971150473,18.135028887536482,-13.2372084,0.0019008,37.1900826,-0.7046164,-0.4636403,5.0000000,0.3387017,1.0917976,23.6705647,-1.2659823,2.8890836
2888,-13,-5.159784331150473,18.135028887536482,-13.2395039,0.0042149,44.6280975,-0.5748678,-0.5230553,4.0000000,0.2579433,1.0939608,23.9264889,-1.3040539,2.8326867
2889,-13,-5.152327691150473,18.135028887536482,-13.2418032,-0.0034711,23.1404953,-0.4410645,-0.5812249,4.0000000,0.1769488,1.0958400,24.1462059,-1.3393985,2.7973862
2890,-13,-5.144871051150472,18.135028887536482,-13.2441006,-0.0012397,28.9256191,-0.3035859,-0.6386790,4.0000000,0.0954249,1.0974401,24.3341599,-1.3727829,2.7866681
2891,-13,-5.137414411150472,18.135028887536482,-13.2463903,0.0009091,35.5371895,-0.1598646,-0.6964971,4.0000000,0.0117510,1.0987674,24.4872723,-1.4047452,2.8009057
2892,-13,-5.129957771150472,18.135028887536482,-13.2486668,0.0030579,42.9752083,-0.0145655,-0.7526146,4.0000000,-0.0716097,1.0998119,24.6050053,-1.4336195,2.8384519
2893,-13,-5.122501131150472,18.135028887536482,-13.2509251,-0.0046281,21.4876041,0.1266294,-0.8051851,4.0000000,-0.1522508,1.1005738,24.6898918,-1.4581193,2.8965728
2894,-13,-5.115044491150472,18.135028887536482,-13.2531586,-0.0023967,27.2727280,0.2644697,-0.8565302,4.0000000,-0.2303813,1.1010530,24.7443504,-1.4826792,2.9865942
2895,-13,-5.107587851150472,18.135028887536482,-13.2553625,-0.0001653,33.8842964,0.4001611,-0.9055628,4.0000000,-0.3068206,1.1012707,24.7691822,-1.5043050,3.0933175
2896,-13,-5.100131211150472,18.135028887536482,-13.2575321,0.0019835,40.4958687,0.5317153,-0.9519536,4.0000000,-0.3813886,1.1012422,24.7655945,-1.5225186,3.2149432
2897,-13,-5.092674571150472,18.135028887536482,-13.2596617,0.0041322,47.9338837,0.6537055,-0.9941237,4.0000000,-0.4506312,1.1009977,24.7368202,-1.5376163,3.3430958
2898,-13,-5.085217931150472,18.135028887536482,-13.2617483,-0.0038843,21.4876041,0.7684066,-1.0330366,4.0000000,-0.5162070,1.1005597,24.6862106,-1.5498661,3.4760413
2899,-13,-5.077761291150472,18.135028887536482,-13.2637873,-0.0018182,27.2727280,0.8770295,-1.0695977,4.0000000,-0.5781098,1.0999444,24.6164284,-1.5610856,3.6150749
2900,-13,-5.070304651150472,18.135028887536482,-13.2657747,0.0000826,33.0578499,0.9785997,-1.1036741,4.0000000,-0.6357061,1.0991814,24.5283718,-1.5716422,3.7570586
2901,-13,-5.062848011150472,18.135028887536482,-13.2677088,0.0019835,39.6694221,1.0712285,-1.1344067,4.0000000,-0.6885419,1.0982792,24.4244156,-1.5802715,3.8934035
2902,-13,-5.055391371150472,18.135028887536482,-13.2695847,0.0038843,46.2809906,1.1508123,-1.1609150,4.0000000,-0.7338437,1.0972766,24.3078117,-1.5879864,4.0182190
2903,-13,-5.047934731150472,18.135028887536482,-13.2714014,-0.0042149,21.4876041,1.2274619,-1.1863701,4.0000000,-0.7770328,1.0962007,24.1821976,-1.5957075,4.1433039
2904,-13,-5.040478091150472,18.135028887536482,-13.2731562,-0.0024793,26.4462814,1.2991828,-1.2096393,4.0000000,-0.8181081,1.0950446,24.0484028,-1.6011707,4.2592206
2905,-13,-5.033021451150472,18.135028887536482,-13.2748470,-0.0008264,31.4049587,1.3622556,-1.2304217,4.0000000,-0.8534760,1.0938386,23.9050598,-1.6073673,4.3663154
2906,-13,-5.025564811150472,18.135028887536482,-13.2764721,0.0007438,37.1900826,1.4187564,-1.2487651,4.0000000,-0.8855309,1.0926244,23.7599831,-1.6119993,4.4610872
2907,-13,-5.018108171150472,18.135028887536482,-13.2780304,0.0022314,42.1487617,1.4724032,-1.2661184,4.0000000,-0.9156855,1.0913848,23.6113052,-1.6165512,4.5516548
2908,-13,-5.010651531150472,18.135028887536482,-13.2795200,0.0036364,46.2809906,1.5232644,-1.2826717,4.0000000,-0.9438125,1.0901294,23.4609127,-1.6215309,4.6397367
2909,-13,-5.003194891150472,18.135028887536482,-13.2809401,-0.0048760,19.0082645,1.5680470,-1.2971051,4.0000000,-0.9694256,1.0888859,23.3089485,-1.6247846,4.7161603
2910,-13,-4.995738251150472,18.135028887536482,-13.2822895,-0.0035537,23.1404953,1.6156611,-1.3123913,4.0000000,-0.9964443,1.0876483,23.1569176,-1.6283382,4.7993922
2911,-13,-4.988281611150472,18.135028887536482,-13.2835674,-0.0023140,27.2727280,1.6575320,-1.3256987,4.0000000,-1.0212327,1.0864123,23.0052891,-1.6301649,4.8714118
2912,-13,-4.980824971150472,18.135028887536482,-13.2847719,-0.0010744,31.4049587,1.7031186,-1.3399878,4.0000000,-1.0487986,1.0851858,22.8522358,-1.6311769,4.9508686
2913,-13,-4.973368331150472,18.135028887536482,-13.2859030,0.0000826,35.5371895,1.7482995,-1.3543855,4.0000000,-1.0759883,1.0839684,22.6994114,-1.6327826,5.0340853
2914,-13,-4.965911691150472,18.135028887536482,-13.2869587,0.0010744,38.8429756,1.7943414,-1.3690017,4.0000000,-1.1046106,1.0827562,22.5447025,-1.6333928,5.1209550
2915,-13,-4.958455051150472,18.135028887536482,-13.2879391,0.0019835,42.1487617,1.8337291,-1.3816329,4.0000000,-1.1309500,1.0815343,22.3897419,-1.6323158,5.1974335
2916,-13,-4.950998411150472,18.135028887536482,-13.2888412,0.0028926,44.6280975,1.8781109,-1.3961526,4.0000000,-1.1608269,1.0803019,22.2311726,-1.6314782,5.2912588
2917,-13,-4.943541771150472,18.135028887536482,-13.2896662,0.0037190,47.1074371,1.9236463,-1.4116505,4.0000000,-1.1916353,1.0790645,22.0695095,-1.6316658,5.3977747
2918,-13,-4.936085131150472,18.135028887536482,-13.2904110,-0.0055372,16.5289249,1.9665624,-1.4271482,4.0000000,-1.2215612,1.0778011,21.9045372,-1.6327354,5.5114875
2919,-13,-4.928628491150472,18.135028887536482,-13.2910748,-0.0047934,19.0082645,2.0064640,-1.4427423,4.0000000,-1.2495337,1.0765256,21.7354965,-1.6359510,5.6333756
2920,-13,-4.921171851150472,18.135028887536482,-13.2916574,-0.0042149,20.6611576,2.0426776,-1.4587951,4.0000000,-1.2742416,1.0752323,21.5604496,-1.6433486,5.7686076
2921,-13,-4.913715211150472,18.135028887536482,-13.2921562,-0.0037190,22.3140488,2.0766730,-1.4755825,4.0000000,-1.2972064,1.0739055,21.3817902,-1.6539586,5.9193954
2922,-13,-4.906258571150472,18.135028887536482,-13.2925711,-0.0032231,23.9669418,2.1085932,-1.4938644,4.0000000,-1.3178819,1.0725485,21.1976280,-1.6698470,6.0957813
2923,-13,-4.898801931150472,18.135028887536482,-13.2929001,-0.0028926,24.7933884,2.1342421,-1.5122694,4.0000000,-1.3342379,1.0711648,21.0038853,-1.6903008,6.2861562
2924,-13,-4.891345291150472,18.135028887536482,-13.2931423,-0.0026446,25.6198349,2.1513321,-1.5302466,4.0000000,-1.3428791,1.0697445,20.8046684,-1.7176143,6.4851780
2925,-13,-4.883888651150472,18.135028887536482,-13.2932968,-0.0023967,26.4462814,2.1564145,-1.5473820,4.0000000,-1.3424836,1.0682936,20.6003189,-1.7522805,6.6940680
2926,-13,-4.876432011150472,18.135028887536482,-13.2933617,-0.0023140,26.4462814,2.1554573,-1.5649184,5.0000000,-1.3346587,1.0668330,20.3895378,-1.7951782,6.9172344
2927,-13,-4.868975371150472,18.135028887536482,-13.2933378,-0.0023140,25.6198349,2.1425519,-1.5815793,4.0000000,-1.3170139,1.0653560,20.1732101,-1.8461448,7.1484566
2928,-13,-4.861518731150472,18.135028887536482,-13.2932234,-0.0023967,24.7933884,2.1216519,-1.5983084,4.0000000,-1.2909805,1.0638700,19.9541473,-1.9056364,7.3937278
2929,-13,-4.854062091150472,18.135028887536482,-13.2930174,-0.0025620,23.1404953,2.0931129,-1.6145135,4.0000000,-1.2541898,1.0623885,19.7328396,-1.9748373,7.6409998
2930,-13,-4.846605451150472,18.135028887536482,-13.2927208,-0.0029752,21.4876041,2.0497720,-1.6283067,4.0000000,-1.2060523,1.0609250,19.5103893,-2.0505612,7.8792925
2931,-13,-4.839148811150472,18.135028887536482,-13.2923326,-0.0034711,19.0082645,2.0022194,-1.6416519,4.0000000,-1.1503142,1.0594968,19.2898216,-2.1329896,8.1159554
2932,-13,-4.831692171150472,18.135028887536482,-13.2918539,-0.0039669,16.5289249,1.9452592,-1.6527783,4.0000000,-1.0843960,1.0581118,19.0734940,-2.2211607,8.3350086
